linenr|mixed_string|mixed_double
8595|3|3
8596|1|1
8597|2|2
8598|3|3
8599|1|1
8600|2|2
8601|3|3
8602|1|1
8603|2|2
8604|3|3
8605|1|1
8606|2|2
8607|3|3
8608|1|1
8609|2|2
8610|3|3
8611|1|1
8612|2|2
8613|3|3
8614|1|1
8615|2|2
8616|3|3
8617|1|1
8618|2|2
8619|3|3
8620|1|1
8621|2|2
8622|3|3
8623|1|1
8624|2|2
8625|3|3
8626|1|1
8627|2|2
8628|3|3
8629|1|1
8630|2|2
8631|3|3
8632|1|1
8633|2|2
8634|3|3
8635|1|1
8636|2|2
8637|3|3
8638|1|1
8639|2|2
8640|3|3
8641|1|1
8642|2|2
8643|3|3
8644|1|1
8645|2|2
8646|3|3
8647|1|1
8648|2|2
8649|3|3
8650|1|1
8651|2|2
8652|3|3
8653|1|1
8654|2|2
8655|3|3
8656|1|1
8657|2|2
8658|3|3
8659|1|1
8660|2|2
8661|3|3
8662|1|1
8663|2|2
8664|3|3
8665|1|1
8666|2|2
8667|3|3
8668|1|1
8669|2|2
8670|3|3
8671|1|1
8672|2|2
8673|3|3
8674|1|1
8675|2|2
8676|3|3
8677|1|1
8678|2|2
8679|3|3
8680|1|1
8681|2|2
8682|3|3
8683|1|1
8684|2|2
8685|3|3
8686|1|1
8687|2|2
8688|3|3
8689|1|1
8690|2|2
8691|3|3
8692|1|1
8693|2|2
8694|3|3
8695|1|1
8696|2|2
8697|3|3
8698|1|1
8699|2|2
8700|3|3
8701|1|1
8702|2|2
8703|3|3
8704|1|1
8705|2|2
8706|3|3
8707|1|1
8708|2|2
8709|3|3
8710|1|1
8711|2|2
8712|3|3
8713|1|1
8714|2|2
8715|3|3
8716|1|1
8717|2|2
8718|3|3
8719|1|1
8720|2|2
8721|3|3
8722|1|1
8723|2|2
8724|3|3
8725|1|1
8726|2|2
8727|3|3
8728|1|1
8729|2|2
8730|3|3
8731|1|1
8732|2|2
8733|3|3
8734|1|1
8735|2|2
8736|3|3
8737|1|1
8738|2|2
8739|3|3
8740|1|1
8741|2|2
8742|3|3
8743|1|1
8744|2|2
8745|3|3
8746|1|1
8747|2|2
8748|3|3
8749|1|1
8750|2|2
8751|3|3
8752|1|1
8753|2|2
8754|3|3
8755|1|1
8756|2|2
8757|3|3
8758|1|1
8759|2|2
8760|3|3
8761|1|1
8762|2|2
8763|3|3
8764|1|1
8765|2|2
8766|3|3
8767|1|1
8768|2|2
8769|3|3
8770|1|1
8771|2|2
8772|3|3
8773|1|1
8774|2|2
8775|3|3
8776|1|1
8777|2|2
8778|3|3
8779|1|1
8780|2|2
8781|3|3
8782|1|1
8783|2|2
8784|3|3
8785|1|1
8786|2|2
8787|3|3
8788|1|1
8789|2|2
8790|3|3
8791|1|1
8792|2|2
8793|3|3
8794|1|1
8795|2|2
8796|3|3
8797|1|1
8798|2|2
8799|3|3
8800|1|1
8801|2|2
8802|3|3
8803|1|1
8804|2|2
8805|3|3
8806|1|1
8807|2|2
8808|3|3
8809|1|1
8810|2|2
8811|3|3
8812|1|1
8813|2|2
8814|3|3
8815|1|1
8816|2|2
8817|3|3
8818|1|1
8819|2|2
8820|3|3
8821|1|1
8822|2|2
8823|3|3
8824|1|1
8825|2|2
8826|3|3
8827|1|1
8828|2|2
8829|3|3
8830|1|1
8831|2|2
8832|3|3
8833|1|1
8834|2|2
8835|3|3
8836|1|1
8837|2|2
8838|3|3
8839|1|1
8840|2|2
8841|3|3
8842|1|1
8843|2|2
8844|3|3
8845|1|1
8846|2|2
8847|3|3
8848|1|1
8849|2|2
8850|3|3
8851|1|1
8852|2|2
8853|3|3
8854|1|1
8855|2|2
8856|3|3
8857|1|1
8858|2|2
8859|3|3
8860|1|1
8861|2|2
8862|3|3
8863|1|1
8864|2|2
8865|3|3
8866|1|1
8867|2|2
8868|3|3
8869|1|1
8870|2|2
8871|3|3
8872|1|1
8873|2|2
8874|3|3
8875|1|1
8876|2|2
8877|3|3
8878|1|1
8879|2|2
8880|3|3
8881|1|1
8882|2|2
8883|3|3
8884|1|1
8885|2|2
8886|3|3
8887|1|1
8888|2|2
8889|3|3
8890|1|1
8891|2|2
8892|3|3
8893|1|1
8894|2|2
8895|3|3
8896|1|1
8897|2|2
8898|3|3
8899|1|1
8900|2|2
8901|3|3
8902|1|1
8903|2|2
8904|3|3
8905|1|1
8906|2|2
8907|3|3
8908|1|1
8909|2|2
8910|3|3
8911|1|1
8912|2|2
8913|3|3
8914|1|1
8915|2|2
8916|3|3
8917|1|1
8918|2|2
8919|3|3
8920|1|1
8921|2|2
8922|3|3
8923|1|1
8924|2|2
8925|3|3
8926|1|1
8927|2|2
8928|3|3
8929|1|1
8930|2|2
8931|3|3
8932|1|1
8933|2|2
8934|3|3
8935|1|1
8936|2|2
8937|3|3
8938|1|1
8939|2|2
8940|3|3
8941|1|1
8942|2|2
8943|3|3
8944|1|1
8945|2|2
8946|3|3
8947|1|1
8948|2|2
8949|3|3
8950|1|1
8951|2|2
8952|3|3
8953|1|1
8954|2|2
8955|3|3
8956|1|1
8957|2|2
8958|3|3
8959|1|1
8960|2|2
8961|3|3
8962|1|1
8963|2|2
8964|3|3
8965|1|1
8966|2|2
8967|3|3
8968|1|1
8969|2|2
8970|3|3
8971|1|1
8972|2|2
8973|3|3
8974|1|1
8975|2|2
8976|3|3
8977|1|1
8978|2|2
8979|3|3
8980|1|1
8981|2|2
8982|3|3
8983|1|1
8984|2|2
8985|3|3
8986|1|1
8987|2|2
8988|3|3
8989|1|1
8990|2|2
8991|3|3
8992|1|1
8993|2|2
8994|3|3
8995|1|1
8996|2|2
8997|3|3
8998|1|1
8999|2|2
9000|3|3
9001|1|1
9002|TEST|3.5
9003|3|3
9004|1|1
9005|TEST|3.5
9006|3|3
9007|1|1
9008|TEST|3.5
9009|3|3
9010|1|1
9011|TEST|3.5
9012|3|3
9013|1|1
9014|TEST|3.5
9015|3|3
9016|1|1
9017|TEST|3.5
9018|3|3
9019|1|1
9020|TEST|3.5
9021|3|3
9022|1|1
9023|TEST|3.5
9024|3|3
9025|1|1
9026|TEST|3.5
9027|3|3
9028|1|1
9029|TEST|3.5
9030|3|3
9031|1|1
9032|TEST|3.5
9033|3|3
9034|1|1
9035|TEST|3.5
9036|3|3
9037|1|1
9038|TEST|3.5
9039|3|3
9040|1|1
9041|TEST|3.5
9042|3|3
9043|1|1
9044|TEST|3.5
9045|3|3
9046|1|1
9047|TEST|3.5
9048|3|3
9049|1|1
9050|TEST|3.5
9051|3|3
9052|1|1
9053|TEST|3.5
9054|3|3
9055|1|1
9056|TEST|3.5
9057|3|3
9058|1|1
9059|TEST|3.5
9060|3|3
9061|1|1
9062|TEST|3.5
9063|3|3
9064|1|1
9065|TEST|3.5
9066|3|3
9067|1|1
9068|TEST|3.5
9069|3|3
9070|1|1
9071|TEST|3.5
9072|3|3
9073|1|1
9074|TEST|3.5
9075|3|3
9076|1|1
9077|TEST|3.5
9078|3|3
9079|1|1
9080|TEST|3.5
9081|3|3
9082|1|1
9083|TEST|3.5
9084|3|3
9085|1|1
9086|TEST|3.5
9087|3|3
9088|1|1
9089|TEST|3.5
9090|3|3
9091|1|1
9092|TEST|3.5
9093|3|3
9094|1|1
9095|TEST|3.5
9096|3|3
9097|1|1
9098|TEST|3.5
9099|3|3
9100|1|1
9101|TEST|3.5
9102|3|3
9103|1|1
9104|TEST|3.5
9105|3|3
9106|1|1
9107|TEST|3.5
9108|3|3
9109|1|1
9110|TEST|3.5
9111|3|3
9112|1|1
9113|TEST|3.5
9114|3|3
9115|1|1
9116|TEST|3.5
9117|3|3
9118|1|1
9119|TEST|3.5
9120|3|3
9121|1|1
9122|TEST|3.5
9123|3|3
9124|1|1
9125|TEST|3.5
9126|3|3
9127|1|1
9128|TEST|3.5
9129|3|3
9130|1|1
9131|TEST|3.5
9132|3|3
9133|1|1
9134|TEST|3.5
9135|3|3
9136|1|1
9137|TEST|3.5
9138|3|3
9139|1|1
9140|TEST|3.5
9141|3|3
9142|1|1
9143|TEST|3.5
9144|3|3
9145|1|1
9146|TEST|3.5
9147|3|3
9148|1|1
9149|TEST|3.5
9150|3|3
9151|1|1
9152|TEST|3.5
9153|3|3
9154|1|1
9155|TEST|3.5
9156|3|3
9157|1|1
9158|TEST|3.5
9159|3|3
9160|1|1
9161|TEST|3.5
9162|3|3
9163|1|1
9164|TEST|3.5
9165|3|3
9166|1|1
9167|TEST|3.5
9168|3|3
9169|1|1
9170|TEST|3.5
9171|3|3
9172|1|1
9173|TEST|3.5
9174|3|3
9175|1|1
9176|TEST|3.5
9177|3|3
9178|1|1
9179|TEST|3.5
9180|3|3
9181|1|1
9182|TEST|3.5
9183|3|3
9184|1|1
9185|TEST|3.5
9186|3|3
9187|1|1
9188|TEST|3.5
9189|3|3
9190|1|1
9191|TEST|3.5
9192|3|3
9193|1|1
9194|TEST|3.5
9195|3|3
9196|1|1
9197|TEST|3.5
9198|3|3
9199|1|1
9200|TEST|3.5
9201|3|3
9202|1|1
9203|TEST|3.5
9204|3|3
9205|1|1
9206|TEST|3.5
9207|3|3
9208|1|1
9209|TEST|3.5
9210|3|3
9211|1|1
9212|TEST|3.5
9213|3|3
9214|1|1
9215|TEST|3.5
9216|3|3
9217|1|1
9218|TEST|3.5
9219|3|3
9220|1|1
9221|TEST|3.5
9222|3|3
9223|1|1
9224|TEST|3.5
9225|3|3
9226|1|1
9227|TEST|3.5
9228|3|3
9229|1|1
9230|TEST|3.5
9231|3|3
9232|1|1
9233|TEST|3.5
9234|3|3
9235|1|1
9236|TEST|3.5
9237|3|3
9238|1|1
9239|TEST|3.5
9240|3|3
9241|1|1
9242|TEST|3.5
9243|3|3
9244|1|1
9245|TEST|3.5
9246|3|3
9247|1|1
9248|TEST|3.5
9249|3|3
9250|1|1
9251|TEST|3.5
9252|3|3
9253|1|1
9254|TEST|3.5
9255|3|3
9256|1|1
9257|TEST|3.5
9258|3|3
9259|1|1
9260|TEST|3.5
9261|3|3
9262|1|1
9263|TEST|3.5
9264|3|3
9265|1|1
9266|TEST|3.5
9267|3|3
9268|1|1
9269|TEST|3.5
9270|3|3
9271|1|1
9272|TEST|3.5
9273|3|3
9274|1|1
9275|TEST|3.5
9276|3|3
9277|1|1
9278|TEST|3.5
9279|3|3
9280|1|1
9281|TEST|3.5
9282|3|3
9283|1|1
9284|TEST|3.5
9285|3|3
9286|1|1
9287|TEST|3.5
9288|3|3
9289|1|1
9290|TEST|3.5
9291|3|3
9292|1|1
9293|TEST|3.5
9294|3|3
9295|1|1
9296|TEST|3.5
9297|3|3
9298|1|1
9299|TEST|3.5
9300|3|3
9301|1|1
9302|TEST|3.5
9303|3|3
9304|1|1
9305|TEST|3.5
9306|3|3
9307|1|1
9308|TEST|3.5
9309|3|3
9310|1|1
9311|TEST|3.5
9312|3|3
9313|1|1
9314|TEST|3.5
9315|3|3
9316|1|1
9317|TEST|3.5
9318|3|3
9319|1|1
9320|TEST|3.5
9321|3|3
9322|1|1
9323|TEST|3.5
9324|3|3
9325|1|1
9326|TEST|3.5
9327|3|3
9328|1|1
9329|TEST|3.5
9330|3|3
9331|1|1
9332|TEST|3.5
9333|3|3
9334|1|1
9335|TEST|3.5
9336|3|3
9337|1|1
9338|TEST|3.5
9339|3|3
9340|1|1
9341|TEST|3.5
9342|3|3
9343|1|1
9344|TEST|3.5
9345|3|3
9346|1|1
9347|TEST|3.5
9348|3|3
9349|1|1
9350|TEST|3.5
9351|3|3
9352|1|1
9353|TEST|3.5
9354|3|3
9355|1|1
9356|TEST|3.5
9357|3|3
9358|1|1
9359|TEST|3.5
9360|3|3
9361|1|1
9362|TEST|3.5
9363|3|3
9364|1|1
9365|TEST|3.5
9366|3|3
9367|1|1
9368|TEST|3.5
9369|3|3
9370|1|1
9371|TEST|3.5
9372|3|3
9373|1|1
9374|TEST|3.5
9375|3|3
9376|1|1
9377|TEST|3.5
9378|3|3
9379|1|1
9380|TEST|3.5
9381|3|3
9382|1|1
9383|TEST|3.5
9384|3|3
9385|1|1
9386|TEST|3.5
9387|3|3
9388|1|1
9389|TEST|3.5
9390|3|3
9391|1|1
9392|TEST|3.5
9393|3|3
9394|1|1
9395|TEST|3.5
9396|3|3
9397|1|1
9398|TEST|3.5
9399|3|3
9400|1|1
9401|TEST|3.5
9402|3|3
9403|1|1
9404|TEST|3.5
9405|3|3
9406|1|1
9407|TEST|3.5
9408|3|3
9409|1|1
9410|TEST|3.5
9411|3|3
9412|1|1
9413|TEST|3.5
9414|3|3
9415|1|1
9416|TEST|3.5
9417|3|3
9418|1|1
9419|TEST|3.5
9420|3|3
9421|1|1
9422|TEST|3.5
9423|3|3
9424|1|1
9425|TEST|3.5
9426|3|3
9427|1|1
9428|TEST|3.5
9429|3|3
9430|1|1
9431|TEST|3.5
9432|3|3
9433|1|1
9434|TEST|3.5
9435|3|3
9436|1|1
9437|TEST|3.5
9438|3|3
9439|1|1
9440|TEST|3.5
9441|3|3
9442|1|1
9443|TEST|3.5
9444|3|3
9445|1|1
9446|TEST|3.5
9447|3|3
9448|1|1
9449|TEST|3.5
9450|3|3
9451|1|1
9452|TEST|3.5
9453|3|3
9454|1|1
9455|TEST|3.5
9456|3|3
9457|1|1
9458|TEST|3.5
9459|3|3
9460|1|1
9461|TEST|3.5
9462|3|3
9463|1|1
9464|TEST|3.5
9465|3|3
9466|1|1
9467|TEST|3.5
9468|3|3
9469|1|1
9470|TEST|3.5
9471|3|3
9472|1|1
9473|TEST|3.5
9474|3|3
9475|1|1
9476|TEST|3.5
9477|3|3
9478|1|1
9479|TEST|3.5
9480|3|3
9481|1|1
9482|TEST|3.5
9483|3|3
9484|1|1
9485|TEST|3.5
9486|3|3
9487|1|1
9488|TEST|3.5
9489|3|3
9490|1|1
9491|TEST|3.5
9492|3|3
9493|1|1
9494|TEST|3.5
9495|3|3
9496|1|1
9497|TEST|3.5
9498|3|3
9499|1|1
9500|TEST|3.5
9501|3|3
9502|1|1
9503|TEST|3.5
9504|3|3
9505|1|1
9506|TEST|3.5
9507|3|3
9508|1|1
9509|TEST|3.5
9510|3|3
9511|1|1
9512|TEST|3.5
9513|3|3
9514|1|1
9515|TEST|3.5
9516|3|3
9517|1|1
9518|TEST|3.5
9519|3|3
9520|1|1
9521|TEST|3.5
9522|3|3
9523|1|1
9524|TEST|3.5
9525|3|3
9526|1|1
9527|TEST|3.5
9528|3|3
9529|1|1
9530|TEST|3.5
9531|3|3
9532|1|1
9533|TEST|3.5
9534|3|3
9535|1|1
9536|TEST|3.5
9537|3|3
9538|1|1
9539|TEST|3.5
9540|3|3
9541|1|1
9542|TEST|3.5
9543|3|3
9544|1|1
9545|TEST|3.5
9546|3|3
9547|1|1
9548|TEST|3.5
9549|3|3
9550|1|1
9551|TEST|3.5
9552|3|3
9553|1|1
9554|TEST|3.5
9555|3|3
9556|1|1
9557|TEST|3.5
9558|3|3
9559|1|1
9560|TEST|3.5
9561|3|3
9562|1|1
9563|TEST|3.5
9564|3|3
9565|1|1
9566|TEST|3.5
9567|3|3
9568|1|1
9569|TEST|3.5
9570|3|3
9571|1|1
9572|TEST|3.5
9573|3|3
9574|1|1
9575|TEST|3.5
9576|3|3
9577|1|1
9578|TEST|3.5
9579|3|3
9580|1|1
9581|TEST|3.5
9582|3|3
9583|1|1
9584|TEST|3.5
9585|3|3
9586|1|1
9587|TEST|3.5
9588|3|3
9589|1|1
9590|TEST|3.5
9591|3|3
9592|1|1
9593|TEST|3.5
9594|3|3
9595|1|1
9596|TEST|3.5
9597|3|3
9598|1|1
9599|TEST|3.5
9600|3|3
9601|1|1
9602|TEST|3.5
9603|3|3
9604|1|1
9605|TEST|3.5
9606|3|3
9607|1|1
9608|TEST|3.5
9609|3|3
9610|1|1
9611|TEST|3.5
9612|3|3
9613|1|1
9614|TEST|3.5
9615|3|3
9616|1|1
9617|TEST|3.5
9618|3|3
9619|1|1
9620|TEST|3.5
9621|3|3
9622|1|1
9623|TEST|3.5
9624|3|3
9625|1|1
9626|TEST|3.5
9627|3|3
9628|1|1
9629|TEST|3.5
9630|3|3
9631|1|1
9632|TEST|3.5
9633|3|3
9634|1|1
9635|TEST|3.5
9636|3|3
9637|1|1
9638|TEST|3.5
9639|3|3
9640|1|1
9641|TEST|3.5
9642|3|3
9643|1|1
9644|TEST|3.5
9645|3|3
9646|1|1
9647|TEST|3.5
9648|3|3
9649|1|1
9650|TEST|3.5
9651|3|3
9652|1|1
9653|TEST|3.5
9654|3|3
9655|1|1
9656|TEST|3.5
9657|3|3
9658|1|1
9659|TEST|3.5
9660|3|3
9661|1|1
9662|TEST|3.5
9663|3|3
9664|1|1
9665|TEST|3.5
9666|3|3
9667|1|1
9668|TEST|3.5
9669|3|3
9670|1|1
9671|TEST|3.5
9672|3|3
9673|1|1
9674|TEST|3.5
9675|3|3
9676|1|1
9677|TEST|3.5
9678|3|3
9679|1|1
9680|TEST|3.5
9681|3|3
9682|1|1
9683|TEST|3.5
9684|3|3
9685|1|1
9686|TEST|3.5
9687|3|3
9688|1|1
9689|TEST|3.5
9690|3|3
9691|1|1
9692|TEST|3.5
9693|3|3
9694|1|1
9695|TEST|3.5
9696|3|3
9697|1|1
9698|TEST|3.5
9699|3|3
9700|1|1
9701|TEST|3.5
9702|3|3
9703|1|1
9704|TEST|3.5
9705|3|3
9706|1|1
9707|TEST|3.5
9708|3|3
9709|1|1
9710|TEST|3.5
9711|3|3
9712|1|1
9713|TEST|3.5
9714|3|3
9715|1|1
9716|TEST|3.5
9717|3|3
9718|1|1
9719|TEST|3.5
9720|3|3
9721|1|1
9722|TEST|3.5
9723|3|3
9724|1|1
9725|TEST|3.5
9726|3|3
9727|1|1
9728|TEST|3.5
9729|3|3
9730|1|1
9731|TEST|3.5
9732|3|3
9733|1|1
9734|TEST|3.5
9735|3|3
9736|1|1
9737|TEST|3.5
9738|3|3
9739|1|1
9740|TEST|3.5
9741|3|3
9742|1|1
9743|TEST|3.5
9744|3|3
9745|1|1
9746|TEST|3.5
9747|3|3
9748|1|1
9749|TEST|3.5
9750|3|3
9751|1|1
9752|TEST|3.5
9753|3|3
9754|1|1
9755|TEST|3.5
9756|3|3
9757|1|1
9758|TEST|3.5
9759|3|3
9760|1|1
9761|TEST|3.5
9762|3|3
9763|1|1
9764|TEST|3.5
9765|3|3
9766|1|1
9767|TEST|3.5
9768|3|3
9769|1|1
9770|TEST|3.5
9771|3|3
9772|1|1
9773|TEST|3.5
9774|3|3
9775|1|1
9776|TEST|3.5
9777|3|3
9778|1|1
9779|TEST|3.5
9780|3|3
9781|1|1
9782|TEST|3.5
9783|3|3
9784|1|1
9785|TEST|3.5
9786|3|3
9787|1|1
9788|TEST|3.5
9789|3|3
9790|1|1
9791|TEST|3.5
9792|3|3
9793|1|1
9794|TEST|3.5
9795|3|3
9796|1|1
9797|TEST|3.5
9798|3|3
9799|1|1
9800|TEST|3.5
9801|3|3
9802|1|1
9803|TEST|3.5
9804|3|3
9805|1|1
9806|TEST|3.5
9807|3|3
9808|1|1
9809|TEST|3.5
9810|3|3
9811|1|1
9812|TEST|3.5
9813|3|3
9814|1|1
9815|TEST|3.5
9816|3|3
9817|1|1
9818|TEST|3.5
9819|3|3
9820|1|1
9821|TEST|3.5
9822|3|3
9823|1|1
9824|TEST|3.5
9825|3|3
9826|1|1
9827|TEST|3.5
9828|3|3
9829|1|1
9830|TEST|3.5
9831|3|3
9832|1|1
9833|TEST|3.5
9834|3|3
9835|1|1
9836|TEST|3.5
9837|3|3
9838|1|1
9839|TEST|3.5
9840|3|3
9841|1|1
9842|TEST|3.5
9843|3|3
9844|1|1
9845|TEST|3.5
9846|3|3
9847|1|1
9848|TEST|3.5
9849|3|3
9850|1|1
9851|TEST|3.5
9852|3|3
9853|1|1
9854|TEST|3.5
9855|3|3
9856|1|1
9857|TEST|3.5
9858|3|3
9859|1|1
9860|TEST|3.5
9861|3|3
9862|1|1
9863|TEST|3.5
9864|3|3
9865|1|1
9866|TEST|3.5
9867|3|3
9868|1|1
9869|TEST|3.5
9870|3|3
9871|1|1
9872|TEST|3.5
9873|3|3
9874|1|1
9875|TEST|3.5
9876|3|3
9877|1|1
9878|TEST|3.5
9879|3|3
9880|1|1
9881|TEST|3.5
9882|3|3
9883|1|1
9884|TEST|3.5
9885|3|3
9886|1|1
9887|TEST|3.5
9888|3|3
9889|1|1
9890|TEST|3.5
9891|3|3
9892|1|1
9893|TEST|3.5
9894|3|3
9895|1|1
9896|TEST|3.5
9897|3|3
9898|1|1
9899|TEST|3.5
9900|3|3
9901|1|1
9902|TEST|3.5
9903|3|3
9904|1|1
9905|TEST|3.5
9906|3|3
9907|1|1
9908|TEST|3.5
9909|3|3
9910|1|1
9911|TEST|3.5
9912|3|3
9913|1|1
9914|TEST|3.5
9915|3|3
9916|1|1
9917|TEST|3.5
9918|3|3
9919|1|1
9920|TEST|3.5
9921|3|3
9922|1|1
9923|TEST|3.5
9924|3|3
9925|1|1
9926|TEST|3.5
9927|3|3
9928|1|1
9929|TEST|3.5
9930|3|3
9931|1|1
9932|TEST|3.5
9933|3|3
9934|1|1
9935|TEST|3.5
9936|3|3
9937|1|1
9938|TEST|3.5
9939|3|3
9940|1|1
9941|TEST|3.5
9942|3|3
9943|1|1
9944|TEST|3.5
9945|3|3
9946|1|1
9947|TEST|3.5
9948|3|3
9949|1|1
9950|TEST|3.5
9951|3|3
9952|1|1
9953|TEST|3.5
9954|3|3
9955|1|1
9956|TEST|3.5
9957|3|3
9958|1|1
9959|TEST|3.5
9960|3|3
9961|1|1
9962|TEST|3.5
9963|3|3
9964|1|1
9965|TEST|3.5
9966|3|3
9967|1|1
9968|TEST|3.5
9969|3|3
9970|1|1
9971|TEST|3.5
9972|3|3
9973|1|1
9974|TEST|3.5
9975|3|3
9976|1|1
9977|TEST|3.5
9978|3|3
9979|1|1
9980|TEST|3.5
9981|3|3
9982|1|1
9983|TEST|3.5
9984|3|3
9985|1|1
9986|TEST|3.5
9987|3|3
9988|1|1
9989|TEST|3.5
9990|3|3
9991|1|1
9992|TEST|3.5
9993|3|3
9994|1|1
9995|TEST|3.5
9996|3|3
9997|1|1
9998|TEST|3.5
9999|3|3
10000|1|1
10001|TEST|3.5
10002|3|3
10003|1|1
10004|TEST|3.5
10005|3|3
10006|1|1
10007|TEST|3.5
10008|3|3
10009|1|1
10010|TEST|3.5
10011|3|3
10012|1|1
10013|TEST|3.5
10014|3|3
10015|1|1
10016|TEST|3.5
10017|3|3
10018|1|1
10019|TEST|3.5
10020|3|3
10021|1|1
10022|TEST|3.5
10023|3|3
10024|1|1
10025|TEST|3.5
10026|3|3
10027|1|1
10028|TEST|3.5
10029|3|3
10030|1|1
10031|TEST|3.5
10032|3|3
10033|1|1
10034|TEST|3.5
10035|3|3
10036|1|1
10037|TEST|3.5
10038|3|3
10039|1|1
10040|TEST|3.5
10041|3|3
10042|1|1
10043|TEST|3.5
10044|3|3
10045|1|1
10046|TEST|3.5
10047|3|3
10048|1|1
10049|TEST|3.5
10050|3|3
10051|1|1
10052|TEST|3.5
10053|3|3
10054|1|1
10055|TEST|3.5
10056|3|3
10057|1|1
10058|TEST|3.5
10059|3|3
10060|1|1
10061|TEST|3.5
10062|3|3
10063|1|1
10064|TEST|3.5
10065|3|3
10066|1|1
10067|TEST|3.5
10068|3|3
10069|1|1
10070|TEST|3.5
10071|3|3
10072|1|1
10073|TEST|3.5
10074|3|3
10075|1|1
10076|TEST|3.5
10077|3|3
10078|1|1
10079|TEST|3.5
10080|3|3
10081|1|1
10082|TEST|3.5
10083|3|3
10084|1|1
10085|TEST|3.5
10086|3|3
10087|1|1
10088|TEST|3.5
10089|3|3
10090|1|1
10091|TEST|3.5
10092|3|3
10093|1|1
10094|TEST|3.5
10095|3|3
10096|1|1
10097|TEST|3.5
10098|3|3
10099|1|1
10100|TEST|3.5
10101|3|3
10102|1|1
10103|TEST|3.5
10104|3|3
10105|1|1
10106|TEST|3.5
10107|3|3
10108|1|1
10109|TEST|3.5
10110|3|3
10111|1|1
10112|TEST|3.5
10113|3|3
10114|1|1
10115|TEST|3.5
10116|3|3
10117|1|1
10118|TEST|3.5
10119|3|3
10120|1|1
10121|TEST|3.5
10122|3|3
10123|1|1
10124|TEST|3.5
10125|3|3
10126|1|1
10127|TEST|3.5
10128|3|3
10129|1|1
10130|TEST|3.5
10131|3|3
10132|1|1
10133|TEST|3.5
10134|3|3
10135|1|1
10136|TEST|3.5
10137|3|3
10138|1|1
10139|TEST|3.5
10140|3|3
10141|1|1
10142|TEST|3.5
10143|3|3
10144|1|1
10145|TEST|3.5
10146|3|3
10147|1|1
10148|TEST|3.5
10149|3|3
10150|1|1
10151|TEST|3.5
10152|3|3
10153|1|1
10154|TEST|3.5
10155|3|3
10156|1|1
10157|TEST|3.5
10158|3|3
10159|1|1
10160|TEST|3.5
10161|3|3
10162|1|1
10163|TEST|3.5
10164|3|3
10165|1|1
10166|TEST|3.5
10167|3|3
10168|1|1
10169|TEST|3.5
10170|3|3
10171|1|1
10172|TEST|3.5
10173|3|3
10174|1|1
10175|TEST|3.5
10176|3|3
10177|1|1
10178|TEST|3.5
10179|3|3
10180|1|1
10181|TEST|3.5
10182|3|3
10183|1|1
10184|TEST|3.5
10185|3|3
10186|1|1
10187|TEST|3.5
10188|3|3
10189|1|1
10190|TEST|3.5
10191|3|3
10192|1|1
10193|TEST|3.5
10194|3|3
10195|1|1
10196|TEST|3.5
10197|3|3
10198|1|1
10199|TEST|3.5
10200|3|3
10201|1|1
10202|TEST|3.5
10203|3|3
10204|1|1
10205|TEST|3.5
10206|3|3
10207|1|1
10208|TEST|3.5
10209|3|3
10210|1|1
10211|TEST|3.5
10212|3|3
10213|1|1
10214|TEST|3.5
10215|3|3
10216|1|1
10217|TEST|3.5
10218|3|3
10219|1|1
10220|TEST|3.5
10221|3|3
10222|1|1
10223|TEST|3.5
10224|3|3
10225|1|1
10226|TEST|3.5
10227|3|3
10228|1|1
10229|TEST|3.5
10230|3|3
10231|1|1
10232|TEST|3.5
10233|3|3
10234|1|1
10235|TEST|3.5
10236|3|3
10237|1|1
10238|TEST|3.5
10239|3|3
10240|1|1
10241|TEST|3.5
10242|3|3
10243|1|1
10244|TEST|3.5
10245|3|3
10246|1|1
10247|TEST|3.5
10248|3|3
10249|1|1
10250|TEST|3.5
10251|3|3
10252|1|1
10253|TEST|3.5
10254|3|3
10255|1|1
10256|TEST|3.5
10257|3|3
10258|1|1
10259|TEST|3.5
10260|3|3
10261|1|1
10262|TEST|3.5
10263|3|3
10264|1|1
10265|TEST|3.5
10266|3|3
10267|1|1
10268|TEST|3.5
10269|3|3
10270|1|1
10271|TEST|3.5
10272|3|3
10273|1|1
10274|TEST|3.5
10275|3|3
10276|1|1
10277|TEST|3.5
10278|3|3
10279|1|1
10280|TEST|3.5
10281|3|3
10282|1|1
10283|TEST|3.5
10284|3|3
10285|1|1
10286|TEST|3.5
10287|3|3
10288|1|1
10289|TEST|3.5
10290|3|3
10291|1|1
10292|TEST|3.5
10293|3|3
10294|1|1
10295|TEST|3.5
10296|3|3
10297|1|1
10298|TEST|3.5
10299|3|3
10300|1|1
10301|TEST|3.5
10302|3|3
10303|1|1
10304|TEST|3.5
10305|3|3
10306|1|1
10307|TEST|3.5
10308|3|3
10309|1|1
10310|TEST|3.5
10311|3|3
10312|1|1
10313|TEST|3.5
10314|3|3
10315|1|1
10316|TEST|3.5
10317|3|3
10318|1|1
10319|TEST|3.5
10320|3|3
10321|1|1
10322|TEST|3.5
10323|3|3
10324|1|1
10325|TEST|3.5
10326|3|3
10327|1|1
10328|TEST|3.5
10329|3|3
10330|1|1
10331|TEST|3.5
10332|3|3
10333|1|1
10334|TEST|3.5
10335|3|3
10336|1|1
