p_brand|p_type|p_size|supplier_cnt
Brand#55|SMALL POLISHED NICKEL|14|460
Brand#55|STANDARD ANODIZED BRASS|14|460
Brand#55|STANDARD ANODIZED BRASS|49|460
Brand#55|STANDARD BRUSHED STEEL|19|460
Brand#11|ECONOMY BRUSHED TIN|49|459
Brand#11|ECONOMY PLATED NICKEL|19|459
Brand#11|PROMO BURNISHED COPPER|36|459
Brand#11|PROMO PLATED STEEL|19|459
Brand#11|PROMO PLATED TIN|3|459
Brand#11|SMALL BURNISHED TIN|23|459
Brand#11|STANDARD PLATED BRASS|14|459
Brand#11|STANDARD PLATED STEEL|9|459
Brand#11|STANDARD PLATED TIN|45|459
Brand#12|ECONOMY POLISHED BRASS|45|459
Brand#12|ECONOMY POLISHED TIN|36|459
Brand#12|LARGE BRUSHED TIN|9|459
Brand#12|PROMO BRUSHED TIN|45|459
Brand#12|PROMO BURNISHED NICKEL|9|459
Brand#12|SMALL BRUSHED BRASS|36|459
Brand#12|SMALL BURNISHED COPPER|9|459
Brand#13|ECONOMY PLATED COPPER|23|459
Brand#13|LARGE PLATED BRASS|14|459
Brand#13|LARGE POLISHED BRASS|3|459
Brand#13|MEDIUM ANODIZED STEEL|9|459
Brand#13|PROMO ANODIZED STEEL|49|459
Brand#14|LARGE POLISHED COPPER|19|459
Brand#14|MEDIUM BURNISHED NICKEL|3|459
Brand#14|MEDIUM PLATED COPPER|19|459
Brand#14|STANDARD BRUSHED BRASS|19|459
Brand#15|ECONOMY BRUSHED TIN|3|459
Brand#15|LARGE BRUSHED BRASS|9|459
Brand#15|LARGE POLISHED BRASS|49|459
Brand#15|PROMO POLISHED STEEL|3|459
Brand#15|SMALL BRUSHED COPPER|23|459
Brand#15|STANDARD PLATED BRASS|45|459
Brand#15|STANDARD PLATED TIN|14|459
Brand#21|ECONOMY ANODIZED TIN|19|459
Brand#21|ECONOMY BRUSHED NICKEL|3|459
Brand#21|ECONOMY BURNISHED NICKEL|14|459
Brand#21|LARGE ANODIZED COPPER|14|459
Brand#21|LARGE BURNISHED BRASS|9|459
Brand#21|LARGE POLISHED TIN|23|459
Brand#21|MEDIUM BRUSHED BRASS|36|459
Brand#21|MEDIUM BRUSHED COPPER|3|459
Brand#21|MEDIUM BRUSHED STEEL|19|459
Brand#21|MEDIUM BURNISHED STEEL|19|459
Brand#21|PROMO PLATED STEEL|45|459
Brand#21|SMALL ANODIZED TIN|19|459
Brand#21|SMALL BRUSHED TIN|36|459
Brand#21|SMALL POLISHED COPPER|19|459
Brand#21|STANDARD PLATED NICKEL|9|459
Brand#21|STANDARD PLATED STEEL|36|459
Brand#22|LARGE POLISHED TIN|36|459
Brand#22|MEDIUM PLATED TIN|9|459
Brand#22|PROMO BURNISHED COPPER|14|459
Brand#22|STANDARD BURNISHED COPPER|3|459
Brand#22|STANDARD POLISHED COPPER|23|459
Brand#23|ECONOMY BRUSHED BRASS|19|459
Brand#23|ECONOMY BURNISHED BRASS|19|459
Brand#23|ECONOMY POLISHED TIN|9|459
Brand#23|LARGE BURNISHED NICKEL|23|459
Brand#23|LARGE BURNISHED TIN|14|459
Brand#23|MEDIUM ANODIZED NICKEL|3|459
Brand#23|PROMO BURNISHED TIN|49|459
Brand#23|PROMO PLATED STEEL|49|459
Brand#23|STANDARD BRUSHED NICKEL|9|459
Brand#23|STANDARD BURNISHED NICKEL|19|459
Brand#23|STANDARD POLISHED BRASS|49|459
Brand#24|ECONOMY ANODIZED COPPER|23|459
Brand#24|LARGE ANODIZED TIN|19|459
Brand#24|LARGE PLATED BRASS|3|459
Brand#24|MEDIUM ANODIZED STEEL|36|459
Brand#24|PROMO PLATED NICKEL|3|459
Brand#24|PROMO PLATED TIN|19|459
Brand#24|STANDARD POLISHED TIN|14|459
Brand#25|ECONOMY BRUSHED BRASS|3|459
Brand#25|ECONOMY BRUSHED TIN|36|459
Brand#25|LARGE ANODIZED NICKEL|23|459
Brand#25|LARGE BURNISHED TIN|9|459
Brand#25|LARGE BURNISHED TIN|19|459
Brand#25|SMALL PLATED STEEL|9|459
Brand#25|SMALL POLISHED NICKEL|9|459
Brand#25|SMALL POLISHED TIN|9|459
Brand#31|ECONOMY BURNISHED TIN|49|459
Brand#31|ECONOMY POLISHED BRASS|49|459
Brand#31|ECONOMY POLISHED STEEL|19|459
Brand#31|PROMO BURNISHED TIN|14|459
Brand#31|SMALL BRUSHED COPPER|3|459
Brand#31|STANDARD BURNISHED STEEL|9|459
Brand#31|STANDARD BURNISHED TIN|49|459
Brand#32|LARGE PLATED NICKEL|49|459
Brand#32|LARGE PLATED STEEL|49|459
Brand#33|LARGE ANODIZED BRASS|19|459
Brand#33|PROMO ANODIZED NICKEL|36|459
Brand#33|STANDARD ANODIZED BRASS|14|459
Brand#33|STANDARD ANODIZED COPPER|3|459
Brand#34|ECONOMY ANODIZED BRASS|23|459
Brand#34|LARGE ANODIZED TIN|14|459
Brand#34|LARGE PLATED NICKEL|36|459
Brand#34|PROMO POLISHED TIN|14|459
Brand#34|PROMO POLISHED TIN|36|459
Brand#34|SMALL BURNISHED BRASS|36|459
Brand#34|SMALL BURNISHED TIN|14|459
Brand#34|SMALL PLATED BRASS|3|459
Brand#34|STANDARD POLISHED STEEL|3|459
Brand#35|ECONOMY POLISHED TIN|9|459
Brand#35|LARGE PLATED NICKEL|3|459
Brand#35|LARGE POLISHED COPPER|36|459
Brand#35|MEDIUM BURNISHED NICKEL|45|459
Brand#35|MEDIUM PLATED NICKEL|9|459
Brand#35|STANDARD ANODIZED STEEL|49|459
Brand#35|STANDARD POLISHED NICKEL|19|459
Brand#41|ECONOMY BURNISHED STEEL|9|459
Brand#41|ECONOMY POLISHED COPPER|49|459
Brand#41|LARGE POLISHED STEEL|45|459
Brand#41|SMALL BRUSHED NICKEL|19|459
Brand#42|ECONOMY PLATED NICKEL|45|459
Brand#42|ECONOMY POLISHED BRASS|19|459
Brand#42|LARGE BRUSHED NICKEL|36|459
Brand#42|LARGE BURNISHED NICKEL|19|459
Brand#42|LARGE PLATED TIN|49|459
Brand#42|MEDIUM BRUSHED TIN|23|459
Brand#42|SMALL BRUSHED STEEL|36|459
Brand#42|SMALL PLATED NICKEL|9|459
Brand#42|SMALL POLISHED STEEL|23|459
Brand#43|ECONOMY ANODIZED NICKEL|3|459
Brand#43|LARGE PLATED TIN|49|459
Brand#43|LARGE POLISHED COPPER|19|459
Brand#43|PROMO BRUSHED COPPER|19|459
Brand#43|PROMO BURNISHED TIN|3|459
Brand#43|PROMO PLATED TIN|3|459
Brand#43|SMALL BRUSHED NICKEL|9|459
Brand#43|STANDARD BURNISHED NICKEL|19|459
Brand#43|STANDARD BURNISHED STEEL|23|459
Brand#43|STANDARD PLATED COPPER|19|459
Brand#44|ECONOMY BURNISHED NICKEL|9|459
Brand#44|LARGE BRUSHED STEEL|9|459
Brand#44|MEDIUM ANODIZED TIN|23|459
Brand#44|MEDIUM BRUSHED COPPER|14|459
Brand#44|MEDIUM PLATED NICKEL|23|459
Brand#44|SMALL POLISHED TIN|14|459
Brand#44|STANDARD BURNISHED COPPER|3|459
Brand#51|ECONOMY BRUSHED TIN|14|459
Brand#51|ECONOMY POLISHED STEEL|9|459
Brand#51|LARGE BRUSHED BRASS|49|459
Brand#51|LARGE POLISHED NICKEL|36|459
Brand#51|LARGE POLISHED TIN|36|459
Brand#51|MEDIUM PLATED BRASS|14|459
Brand#51|PROMO PLATED STEEL|19|459
Brand#51|SMALL BRUSHED COPPER|45|459
Brand#51|STANDARD ANODIZED STEEL|19|459
Brand#51|STANDARD BURNISHED NICKEL|23|459
Brand#51|STANDARD POLISHED BRASS|9|459
Brand#51|STANDARD POLISHED NICKEL|9|459
Brand#51|STANDARD POLISHED TIN|49|459
Brand#52|ECONOMY ANODIZED STEEL|9|459
Brand#52|ECONOMY POLISHED STEEL|49|459
Brand#52|SMALL ANODIZED TIN|9|459
Brand#52|STANDARD BURNISHED STEEL|49|459
Brand#52|STANDARD POLISHED COPPER|19|459
Brand#53|ECONOMY POLISHED STEEL|23|459
Brand#53|ECONOMY POLISHED STEEL|49|459
Brand#53|LARGE POLISHED COPPER|19|459
Brand#53|MEDIUM ANODIZED NICKEL|49|459
Brand#53|MEDIUM BURNISHED COPPER|3|459
Brand#53|PROMO BRUSHED NICKEL|9|459
Brand#53|PROMO PLATED TIN|19|459
Brand#53|STANDARD ANODIZED STEEL|3|459
Brand#53|STANDARD POLISHED BRASS|36|459
Brand#54|ECONOMY ANODIZED COPPER|14|459
Brand#54|ECONOMY PLATED BRASS|49|459
Brand#54|LARGE BRUSHED TIN|19|459
Brand#54|LARGE PLATED NICKEL|14|459
Brand#54|MEDIUM BRUSHED NICKEL|49|459
Brand#54|MEDIUM BURNISHED STEEL|19|459
Brand#54|PROMO ANODIZED COPPER|19|459
Brand#54|PROMO BURNISHED TIN|19|459
Brand#54|PROMO PLATED COPPER|9|459
Brand#54|SMALL ANODIZED COPPER|3|459
Brand#54|SMALL POLISHED COPPER|3|459
Brand#54|STANDARD ANODIZED BRASS|9|459
Brand#55|ECONOMY BRUSHED BRASS|36|459
Brand#55|MEDIUM BRUSHED TIN|45|459
Brand#55|MEDIUM BURNISHED TIN|36|459
Brand#55|MEDIUM PLATED TIN|36|459
Brand#55|STANDARD ANODIZED BRASS|9|459
Brand#11|ECONOMY BRUSHED COPPER|49|458
Brand#12|MEDIUM ANODIZED BRASS|23|458
Brand#12|PROMO ANODIZED COPPER|36|458
Brand#13|ECONOMY BURNISHED NICKEL|19|458
Brand#13|ECONOMY BURNISHED STEEL|9|458
Brand#14|LARGE ANODIZED STEEL|19|458
Brand#15|ECONOMY POLISHED COPPER|9|458
Brand#15|LARGE BURNISHED COPPER|19|458
Brand#23|PROMO BURNISHED COPPER|14|458
Brand#23|STANDARD BURNISHED TIN|14|458
Brand#24|LARGE BURNISHED COPPER|45|458
Brand#25|LARGE ANODIZED COPPER|23|458
Brand#25|PROMO POLISHED STEEL|23|458
Brand#31|ECONOMY BURNISHED COPPER|19|458
Brand#32|ECONOMY PLATED TIN|14|458
Brand#32|ECONOMY POLISHED STEEL|14|458
Brand#33|LARGE ANODIZED BRASS|23|458
Brand#33|MEDIUM ANODIZED TIN|49|458
Brand#33|PROMO PLATED BRASS|49|458
Brand#34|ECONOMY BRUSHED COPPER|49|458
Brand#34|ECONOMY PLATED STEEL|36|458
Brand#41|MEDIUM PLATED BRASS|23|458
Brand#44|STANDARD ANODIZED COPPER|9|458
Brand#52|MEDIUM BRUSHED COPPER|23|458
Brand#53|PROMO BURNISHED NICKEL|9|458
Brand#55|MEDIUM PLATED NICKEL|3|458
Brand#55|STANDARD POLISHED COPPER|23|458
Brand#25|LARGE ANODIZED BRASS|45|457
Brand#35|ECONOMY ANODIZED STEEL|45|457
Brand#41|LARGE POLISHED TIN|14|457
Brand#42|PROMO POLISHED TIN|23|457
Brand#44|LARGE PLATED BRASS|23|457
Brand#51|ECONOMY BURNISHED STEEL|45|457
Brand#11|ECONOMY ANODIZED NICKEL|9|456
Brand#11|ECONOMY BRUSHED NICKEL|9|456
Brand#11|LARGE ANODIZED BRASS|19|456
Brand#11|LARGE BURNISHED COPPER|36|456
Brand#11|LARGE BURNISHED STEEL|3|456
Brand#11|LARGE PLATED NICKEL|9|456
Brand#11|LARGE POLISHED COPPER|23|456
Brand#11|MEDIUM BRUSHED COPPER|49|456
Brand#11|MEDIUM PLATED NICKEL|23|456
Brand#11|MEDIUM PLATED STEEL|14|456
Brand#11|PROMO BURNISHED BRASS|23|456
Brand#11|PROMO PLATED STEEL|36|456
Brand#11|SMALL BURNISHED STEEL|45|456
Brand#11|SMALL POLISHED NICKEL|45|456
Brand#11|STANDARD BRUSHED TIN|23|456
Brand#11|STANDARD PLATED BRASS|49|456
Brand#12|ECONOMY BRUSHED COPPER|45|456
Brand#12|ECONOMY BRUSHED STEEL|19|456
Brand#12|ECONOMY POLISHED BRASS|9|456
Brand#12|LARGE ANODIZED STEEL|9|456
Brand#12|LARGE BRUSHED COPPER|9|456
Brand#12|LARGE POLISHED NICKEL|23|456
Brand#12|MEDIUM ANODIZED BRASS|36|456
Brand#12|MEDIUM ANODIZED COPPER|3|456
Brand#12|PROMO ANODIZED BRASS|49|456
Brand#12|PROMO PLATED NICKEL|23|456
Brand#12|PROMO PLATED TIN|36|456
Brand#12|PROMO POLISHED STEEL|9|456
Brand#12|SMALL BRUSHED COPPER|3|456
Brand#12|SMALL BRUSHED NICKEL|36|456
Brand#12|SMALL BURNISHED TIN|49|456
Brand#12|SMALL POLISHED BRASS|36|456
Brand#12|STANDARD ANODIZED NICKEL|9|456
Brand#12|STANDARD BRUSHED BRASS|14|456
Brand#12|STANDARD BRUSHED TIN|14|456
Brand#12|STANDARD PLATED TIN|45|456
Brand#12|STANDARD POLISHED STEEL|49|456
Brand#13|ECONOMY ANODIZED TIN|14|456
Brand#13|ECONOMY BURNISHED NICKEL|45|456
Brand#13|ECONOMY PLATED NICKEL|9|456
Brand#13|ECONOMY PLATED NICKEL|19|456
Brand#13|LARGE ANODIZED STEEL|36|456
Brand#13|LARGE POLISHED STEEL|45|456
Brand#13|LARGE POLISHED TIN|3|456
Brand#13|MEDIUM BRUSHED NICKEL|49|456
Brand#13|MEDIUM BURNISHED COPPER|45|456
Brand#13|MEDIUM BURNISHED NICKEL|19|456
Brand#13|MEDIUM PLATED NICKEL|3|456
Brand#13|PROMO ANODIZED TIN|49|456
Brand#13|PROMO BURNISHED STEEL|49|456
Brand#13|PROMO BURNISHED TIN|36|456
Brand#13|PROMO PLATED COPPER|45|456
Brand#13|PROMO POLISHED BRASS|9|456
Brand#13|SMALL ANODIZED BRASS|3|456
Brand#13|SMALL POLISHED NICKEL|23|456
Brand#13|STANDARD BRUSHED COPPER|3|456
Brand#14|ECONOMY BRUSHED BRASS|45|456
Brand#14|ECONOMY BRUSHED STEEL|49|456
Brand#14|ECONOMY BURNISHED STEEL|14|456
Brand#14|ECONOMY POLISHED NICKEL|14|456
Brand#14|LARGE ANODIZED STEEL|14|456
Brand#14|LARGE BURNISHED COPPER|14|456
Brand#14|LARGE PLATED STEEL|14|456
Brand#14|LARGE POLISHED STEEL|3|456
Brand#14|MEDIUM BRUSHED BRASS|23|456
Brand#14|MEDIUM BURNISHED COPPER|3|456
Brand#14|MEDIUM BURNISHED TIN|14|456
Brand#14|MEDIUM PLATED COPPER|36|456
Brand#14|MEDIUM PLATED TIN|9|456
Brand#14|PROMO ANODIZED NICKEL|36|456
Brand#14|PROMO ANODIZED STEEL|14|456
Brand#14|PROMO PLATED BRASS|45|456
Brand#14|PROMO PLATED NICKEL|49|456
Brand#14|PROMO PLATED STEEL|23|456
Brand#14|SMALL ANODIZED TIN|49|456
Brand#14|SMALL BRUSHED COPPER|23|456
Brand#14|SMALL BRUSHED STEEL|23|456
Brand#14|SMALL BURNISHED NICKEL|19|456
Brand#14|SMALL PLATED COPPER|19|456
Brand#14|SMALL POLISHED BRASS|45|456
Brand#14|STANDARD ANODIZED BRASS|9|456
Brand#14|STANDARD ANODIZED TIN|45|456
Brand#14|STANDARD BRUSHED BRASS|14|456
Brand#14|STANDARD BURNISHED BRASS|14|456
Brand#14|STANDARD BURNISHED NICKEL|3|456
Brand#14|STANDARD BURNISHED NICKEL|9|456
Brand#14|STANDARD PLATED STEEL|9|456
Brand#15|ECONOMY ANODIZED TIN|49|456
Brand#15|ECONOMY BRUSHED TIN|36|456
Brand#15|ECONOMY BURNISHED STEEL|23|456
Brand#15|ECONOMY PLATED NICKEL|14|456
Brand#15|ECONOMY POLISHED BRASS|36|456
Brand#15|ECONOMY POLISHED COPPER|19|456
Brand#15|ECONOMY POLISHED TIN|9|456
Brand#15|LARGE ANODIZED BRASS|3|456
Brand#15|LARGE BRUSHED COPPER|14|456
Brand#15|LARGE PLATED TIN|23|456
Brand#15|LARGE POLISHED NICKEL|49|456
Brand#15|LARGE POLISHED TIN|36|456
Brand#15|LARGE POLISHED TIN|49|456
Brand#15|MEDIUM PLATED NICKEL|49|456
Brand#15|MEDIUM PLATED STEEL|23|456
Brand#15|PROMO ANODIZED NICKEL|49|456
Brand#15|PROMO BRUSHED COPPER|19|456
Brand#15|PROMO BRUSHED NICKEL|45|456
Brand#15|PROMO BURNISHED NICKEL|19|456
Brand#15|PROMO BURNISHED TIN|14|456
Brand#15|PROMO PLATED TIN|9|456
Brand#15|SMALL ANODIZED STEEL|23|456
Brand#15|SMALL BRUSHED STEEL|19|456
Brand#15|SMALL BURNISHED COPPER|36|456
Brand#15|SMALL PLATED BRASS|49|456
Brand#15|SMALL PLATED COPPER|36|456
Brand#15|SMALL POLISHED NICKEL|49|456
Brand#15|STANDARD ANODIZED NICKEL|36|456
Brand#15|STANDARD ANODIZED STEEL|49|456
Brand#15|STANDARD POLISHED COPPER|14|456
Brand#15|STANDARD POLISHED TIN|14|456
Brand#21|ECONOMY BRUSHED COPPER|45|456
Brand#21|ECONOMY BRUSHED TIN|49|456
Brand#21|ECONOMY POLISHED COPPER|9|456
Brand#21|LARGE BRUSHED BRASS|3|456
Brand#21|LARGE PLATED NICKEL|49|456
Brand#21|LARGE POLISHED COPPER|9|456
Brand#21|MEDIUM BRUSHED BRASS|45|456
Brand#21|MEDIUM BURNISHED NICKEL|45|456
Brand#21|MEDIUM BURNISHED TIN|23|456
Brand#21|PROMO BRUSHED COPPER|36|456
Brand#21|PROMO BRUSHED NICKEL|45|456
Brand#21|PROMO BRUSHED STEEL|9|456
Brand#21|PROMO BURNISHED STEEL|9|456
Brand#21|PROMO POLISHED BRASS|3|456
Brand#21|PROMO POLISHED BRASS|23|456
Brand#21|SMALL BURNISHED BRASS|9|456
Brand#21|SMALL BURNISHED STEEL|36|456
Brand#21|SMALL POLISHED NICKEL|9|456
Brand#21|STANDARD ANODIZED COPPER|23|456
Brand#21|STANDARD ANODIZED TIN|36|456
Brand#21|STANDARD BURNISHED STEEL|14|456
Brand#21|STANDARD PLATED BRASS|49|456
Brand#21|STANDARD POLISHED BRASS|9|456
Brand#21|STANDARD POLISHED NICKEL|9|456
Brand#22|ECONOMY ANODIZED BRASS|49|456
Brand#22|ECONOMY PLATED STEEL|36|456
Brand#22|LARGE ANODIZED STEEL|14|456
Brand#22|LARGE BRUSHED STEEL|9|456
Brand#22|LARGE BURNISHED BRASS|49|456
Brand#22|LARGE BURNISHED STEEL|23|456
Brand#22|LARGE POLISHED NICKEL|19|456
Brand#22|LARGE POLISHED TIN|9|456
Brand#22|MEDIUM BURNISHED COPPER|3|456
Brand#22|MEDIUM PLATED BRASS|45|456
Brand#22|MEDIUM PLATED TIN|14|456
Brand#22|PROMO BRUSHED TIN|19|456
Brand#22|PROMO BURNISHED NICKEL|36|456
Brand#22|PROMO BURNISHED STEEL|14|456
Brand#22|PROMO POLISHED BRASS|3|456
Brand#22|PROMO POLISHED COPPER|19|456
Brand#22|SMALL BRUSHED BRASS|36|456
Brand#22|SMALL BRUSHED NICKEL|3|456
Brand#22|SMALL PLATED COPPER|3|456
Brand#22|STANDARD BRUSHED STEEL|19|456
Brand#22|STANDARD BURNISHED BRASS|3|456
Brand#22|STANDARD PLATED TIN|36|456
Brand#22|STANDARD POLISHED TIN|23|456
Brand#23|ECONOMY BURNISHED COPPER|3|456
Brand#23|ECONOMY POLISHED BRASS|19|456
Brand#23|MEDIUM BRUSHED STEEL|23|456
Brand#23|MEDIUM BRUSHED TIN|14|456
Brand#23|MEDIUM BURNISHED NICKEL|36|456
Brand#23|MEDIUM BURNISHED STEEL|19|456
Brand#23|MEDIUM PLATED STEEL|36|456
Brand#23|PROMO ANODIZED STEEL|3|456
Brand#23|PROMO ANODIZED TIN|36|456
Brand#23|SMALL BRUSHED NICKEL|49|456
Brand#23|SMALL BRUSHED STEEL|36|456
Brand#23|SMALL PLATED STEEL|19|456
Brand#23|STANDARD ANODIZED STEEL|49|456
Brand#23|STANDARD ANODIZED TIN|23|456
Brand#23|STANDARD BRUSHED BRASS|3|456
Brand#23|STANDARD BRUSHED COPPER|49|456
Brand#23|STANDARD PLATED BRASS|36|456
Brand#24|ECONOMY BRUSHED BRASS|9|456
Brand#24|ECONOMY BURNISHED STEEL|23|456
Brand#24|ECONOMY PLATED NICKEL|36|456
Brand#24|ECONOMY POLISHED NICKEL|36|456
Brand#24|PROMO BRUSHED STEEL|23|456
Brand#24|PROMO PLATED TIN|14|456
Brand#24|SMALL BRUSHED NICKEL|9|456
Brand#24|SMALL BRUSHED TIN|49|456
Brand#24|SMALL BURNISHED STEEL|23|456
Brand#24|SMALL POLISHED NICKEL|45|456
Brand#24|STANDARD BRUSHED STEEL|23|456
Brand#24|STANDARD BURNISHED TIN|36|456
Brand#25|ECONOMY BRUSHED TIN|19|456
Brand#25|ECONOMY BURNISHED BRASS|45|456
Brand#25|ECONOMY BURNISHED COPPER|9|456
Brand#25|ECONOMY PLATED BRASS|49|456
Brand#25|ECONOMY PLATED STEEL|3|456
Brand#25|ECONOMY POLISHED COPPER|9|456
Brand#25|ECONOMY POLISHED NICKEL|9|456
Brand#25|LARGE ANODIZED STEEL|3|456
Brand#25|LARGE PLATED NICKEL|23|456
Brand#25|MEDIUM BURNISHED COPPER|23|456
Brand#25|MEDIUM BURNISHED NICKEL|19|456
Brand#25|MEDIUM PLATED NICKEL|14|456
Brand#25|MEDIUM PLATED STEEL|23|456
Brand#25|MEDIUM PLATED TIN|14|456
Brand#25|PROMO ANODIZED NICKEL|23|456
Brand#25|PROMO BRUSHED NICKEL|3|456
Brand#25|PROMO PLATED BRASS|14|456
Brand#25|PROMO PLATED NICKEL|49|456
Brand#25|PROMO POLISHED COPPER|36|456
Brand#25|SMALL BRUSHED NICKEL|23|456
Brand#25|SMALL POLISHED STEEL|49|456
Brand#25|SMALL POLISHED TIN|49|456
Brand#25|STANDARD ANODIZED BRASS|49|456
Brand#25|STANDARD PLATED NICKEL|9|456
Brand#31|ECONOMY BRUSHED BRASS|14|456
Brand#31|ECONOMY BRUSHED NICKEL|14|456
Brand#31|ECONOMY BRUSHED TIN|36|456
Brand#31|ECONOMY PLATED BRASS|14|456
Brand#31|ECONOMY PLATED BRASS|19|456
Brand#31|LARGE ANODIZED STEEL|19|456
Brand#31|LARGE BRUSHED STEEL|45|456
Brand#31|LARGE BURNISHED BRASS|19|456
Brand#31|LARGE BURNISHED COPPER|36|456
Brand#31|LARGE BURNISHED TIN|19|456
Brand#31|LARGE PLATED COPPER|23|456
Brand#31|LARGE PLATED NICKEL|23|456
Brand#31|LARGE POLISHED TIN|3|456
Brand#31|MEDIUM BRUSHED STEEL|9|456
Brand#31|MEDIUM BURNISHED STEEL|9|456
Brand#31|PROMO ANODIZED BRASS|9|456
Brand#31|PROMO ANODIZED COPPER|14|456
Brand#31|PROMO BRUSHED NICKEL|23|456
Brand#31|PROMO BURNISHED TIN|19|456
Brand#31|PROMO PLATED STEEL|23|456
Brand#31|PROMO POLISHED NICKEL|36|456
Brand#31|SMALL ANODIZED NICKEL|45|456
Brand#31|SMALL ANODIZED TIN|9|456
Brand#31|SMALL BURNISHED BRASS|3|456
Brand#31|SMALL POLISHED BRASS|19|456
Brand#31|STANDARD ANODIZED BRASS|9|456
Brand#31|STANDARD BURNISHED COPPER|19|456
Brand#31|STANDARD POLISHED BRASS|9|456
Brand#31|STANDARD POLISHED BRASS|14|456
Brand#31|STANDARD POLISHED TIN|14|456
Brand#32|ECONOMY ANODIZED STEEL|49|456
Brand#32|ECONOMY PLATED TIN|45|456
Brand#32|ECONOMY POLISHED COPPER|23|456
Brand#32|ECONOMY POLISHED COPPER|45|456
Brand#32|LARGE ANODIZED COPPER|36|456
Brand#32|LARGE ANODIZED NICKEL|9|456
Brand#32|MEDIUM ANODIZED STEEL|14|456
Brand#32|MEDIUM BRUSHED TIN|9|456
Brand#32|MEDIUM PLATED BRASS|19|456
Brand#32|MEDIUM PLATED COPPER|9|456
Brand#32|PROMO ANODIZED STEEL|14|456
Brand#32|PROMO BRUSHED BRASS|36|456
Brand#32|PROMO BURNISHED COPPER|3|456
Brand#32|PROMO BURNISHED COPPER|23|456
Brand#32|PROMO BURNISHED COPPER|45|456
Brand#32|PROMO PLATED NICKEL|3|456
Brand#32|SMALL ANODIZED COPPER|19|456
Brand#32|SMALL PLATED STEEL|49|456
Brand#32|STANDARD ANODIZED BRASS|14|456
Brand#32|STANDARD POLISHED COPPER|14|456
Brand#32|STANDARD POLISHED COPPER|19|456
Brand#32|STANDARD POLISHED NICKEL|19|456
Brand#32|STANDARD POLISHED STEEL|36|456
Brand#33|ECONOMY BRUSHED NICKEL|9|456
Brand#33|ECONOMY BURNISHED STEEL|23|456
Brand#33|ECONOMY PLATED STEEL|36|456
Brand#33|ECONOMY PLATED STEEL|45|456
Brand#33|ECONOMY POLISHED BRASS|36|456
Brand#33|ECONOMY POLISHED NICKEL|45|456
Brand#33|ECONOMY POLISHED TIN|14|456
Brand#33|LARGE ANODIZED STEEL|19|456
Brand#33|LARGE ANODIZED STEEL|36|456
Brand#33|LARGE ANODIZED TIN|3|456
Brand#33|LARGE BRUSHED TIN|14|456
Brand#33|LARGE BURNISHED BRASS|3|456
Brand#33|LARGE PLATED BRASS|23|456
Brand#33|LARGE POLISHED STEEL|49|456
Brand#33|MEDIUM PLATED NICKEL|9|456
Brand#33|MEDIUM PLATED NICKEL|14|456
Brand#33|PROMO ANODIZED BRASS|36|456
Brand#33|PROMO BRUSHED STEEL|49|456
Brand#33|PROMO BURNISHED TIN|19|456
Brand#33|PROMO PLATED TIN|23|456
Brand#33|PROMO POLISHED TIN|23|456
Brand#33|SMALL BRUSHED BRASS|19|456
Brand#33|SMALL POLISHED NICKEL|9|456
Brand#33|STANDARD BRUSHED STEEL|45|456
Brand#33|STANDARD POLISHED NICKEL|49|456
Brand#33|STANDARD POLISHED STEEL|9|456
Brand#34|ECONOMY ANODIZED BRASS|49|456
Brand#34|ECONOMY PLATED STEEL|3|456
Brand#34|ECONOMY POLISHED NICKEL|14|456
Brand#34|LARGE ANODIZED NICKEL|49|456
Brand#34|LARGE BURNISHED TIN|3|456
Brand#34|LARGE PLATED COPPER|14|456
Brand#34|MEDIUM ANODIZED STEEL|19|456
Brand#34|MEDIUM ANODIZED TIN|36|456
Brand#34|MEDIUM BRUSHED BRASS|14|456
Brand#34|MEDIUM BRUSHED COPPER|23|456
Brand#34|PROMO ANODIZED COPPER|23|456
Brand#34|PROMO BURNISHED COPPER|3|456
Brand#34|PROMO PLATED BRASS|23|456
Brand#34|PROMO POLISHED STEEL|36|456
Brand#34|SMALL BRUSHED TIN|3|456
Brand#34|SMALL BURNISHED COPPER|14|456
Brand#34|SMALL PLATED BRASS|36|456
Brand#34|SMALL PLATED COPPER|49|456
Brand#34|SMALL PLATED STEEL|9|456
Brand#34|SMALL PLATED STEEL|14|456
Brand#34|STANDARD ANODIZED BRASS|49|456
Brand#34|STANDARD ANODIZED NICKEL|45|456
Brand#34|STANDARD BRUSHED NICKEL|9|456
Brand#34|STANDARD BRUSHED STEEL|36|456
Brand#34|STANDARD BRUSHED STEEL|45|456
Brand#34|STANDARD PLATED STEEL|9|456
Brand#34|STANDARD PLATED TIN|3|456
Brand#34|STANDARD POLISHED NICKEL|23|456
Brand#35|ECONOMY ANODIZED TIN|36|456
Brand#35|ECONOMY BRUSHED BRASS|45|456
Brand#35|ECONOMY BURNISHED TIN|9|456
Brand#35|ECONOMY PLATED TIN|14|456
Brand#35|ECONOMY POLISHED TIN|49|456
Brand#35|LARGE ANODIZED COPPER|23|456
Brand#35|LARGE BRUSHED BRASS|3|456
Brand#35|LARGE BRUSHED NICKEL|3|456
Brand#35|LARGE BRUSHED TIN|49|456
Brand#35|MEDIUM ANODIZED STEEL|36|456
