Contient la liste des mutations vers de la forêt entre les millésimes 2010 et 2021 pour le territoire choisi.
n_admin,id_admin,ocs_cod_10,ocs_cod_21,ocs_ha_chg
commune,55077,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16556
commune,55084,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.64450
commune,55088,1 - Emprises urbaines,31 - Forêts,0.43907
commune,55096,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,8.61706
commune,55102,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.59393
commune,55109,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32944
commune,55117,1 - Emprises urbaines,31 - Forêts,0.07375
commune,55119,1 - Emprises urbaines,31 - Forêts,0.10157
commune,55119,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17358
commune,55121,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.31206
commune,55122,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.43305
commune,55123,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.50884
commune,55138,1 - Emprises urbaines,31 - Forêts,0.38427
commune,55142,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.36878
commune,55145,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.92145
commune,55148,1 - Emprises urbaines,31 - Forêts,0.13211
commune,55148,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.34158
commune,55154,1 - Emprises urbaines,31 - Forêts,2.89891
commune,55156,1 - Emprises urbaines,31 - Forêts,0.05935
commune,55157,1 - Emprises urbaines,31 - Forêts,0.20912
commune,55157,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25802
commune,55158,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.02824
commune,55160,1 - Emprises urbaines,31 - Forêts,0.07111
commune,55166,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.04736
commune,55167,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.19906
commune,55171,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34648
commune,55172,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25166
commune,55173,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14370
commune,55181,1 - Emprises urbaines,31 - Forêts,0.11137
commune,55181,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20468
commune,55184,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.85827
commune,55186,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16758
commune,55188,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.19294
commune,55189,1 - Emprises urbaines,31 - Forêts,0.27844
commune,55191,1 - Emprises urbaines,31 - Forêts,0.06663
commune,55214,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34395
commune,55222,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24006
commune,55228,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.36511
commune,55229,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09382
commune,55236,1 - Emprises urbaines,31 - Forêts,0.17470
commune,55236,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13131
commune,55237,1 - Emprises urbaines,31 - Forêts,0.19697
commune,55242,1 - Emprises urbaines,31 - Forêts,0.00950
commune,55244,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18949
commune,55248,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27141
commune,55252,1 - Emprises urbaines,31 - Forêts,13.30068
commune,55252,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,11.79099
commune,55252,1 - Emprises urbaines,"33 - Espaces ouverts, sans ou avec peu de végétation",0.81897
commune,55254,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09859
commune,55261,1 - Emprises urbaines,31 - Forêts,0.60642
commune,55261,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.21803
commune,55262,1 - Emprises urbaines,31 - Forêts,0.50793
commune,55262,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00612
commune,55266,1 - Emprises urbaines,31 - Forêts,0.57794
commune,55274,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10671
commune,55276,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.67050
commune,55278,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09686
commune,55288,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.07937
commune,55289,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11100
commune,55291,1 - Emprises urbaines,31 - Forêts,0.40550
commune,55292,1 - Emprises urbaines,31 - Forêts,0.11762
commune,55295,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14123
commune,55296,1 - Emprises urbaines,31 - Forêts,0.15979
commune,55302,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.38363
commune,55306,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23177
commune,55312,1 - Emprises urbaines,31 - Forêts,0.25756
commune,55313,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12265
commune,55315,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23469
commune,55324,1 - Emprises urbaines,31 - Forêts,14.24979
commune,55324,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,24.45600
commune,55327,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.40008
commune,55328,1 - Emprises urbaines,31 - Forêts,0.16688
commune,55328,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.46684
commune,55333,1 - Emprises urbaines,31 - Forêts,0.15865
commune,55338,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20996
commune,55346,1 - Emprises urbaines,31 - Forêts,0.32913
commune,55347,1 - Emprises urbaines,31 - Forêts,0.37614
commune,55351,1 - Emprises urbaines,31 - Forêts,0.31657
commune,55351,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29103
commune,55359,1 - Emprises urbaines,31 - Forêts,0.08813
commune,55364,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.90877
commune,55365,1 - Emprises urbaines,31 - Forêts,0.03925
commune,55369,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.31738
commune,55370,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.26431
commune,55382,1 - Emprises urbaines,31 - Forêts,0.17227
commune,55382,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.74490
commune,55391,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.53134
commune,55394,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23218
commune,55398,1 - Emprises urbaines,31 - Forêts,0.29283
commune,55398,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.75994
commune,55399,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13892
commune,55401,1 - Emprises urbaines,31 - Forêts,0.55077
commune,55407,1 - Emprises urbaines,31 - Forêts,0.06614
commune,55407,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34236
commune,55410,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.39587
commune,55414,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15560
commune,55415,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19491
commune,55423,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00295
commune,55425,1 - Emprises urbaines,31 - Forêts,0.29857
commune,55425,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34822
commune,55427,1 - Emprises urbaines,31 - Forêts,0.11355
commune,55427,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.44649
commune,55435,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24027
commune,55442,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.43750
commune,55448,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35343
commune,55456,1 - Emprises urbaines,31 - Forêts,6.88928
commune,55456,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34680
commune,55460,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.26424
commune,55461,1 - Emprises urbaines,31 - Forêts,2.21701
commune,55461,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.92871
commune,55465,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.69739
commune,55467,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.95668
commune,55469,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.74538
commune,55470,1 - Emprises urbaines,31 - Forêts,0.11769
commune,55473,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00116
commune,55474,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24438
commune,55477,1 - Emprises urbaines,31 - Forêts,1.35664
commune,55477,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.41220
commune,55477,1 - Emprises urbaines,"33 - Espaces ouverts, sans ou avec peu de végétation",0.43395
commune,55489,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20633
commune,55492,1 - Emprises urbaines,31 - Forêts,0.01377
commune,55492,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20176
commune,55493,1 - Emprises urbaines,31 - Forêts,0.05643
commune,55493,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23974
commune,55494,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27680
commune,55496,1 - Emprises urbaines,31 - Forêts,0.87321
commune,55496,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.09243
commune,55501,1 - Emprises urbaines,31 - Forêts,0.11669
commune,55503,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17509
commune,55519,1 - Emprises urbaines,31 - Forêts,0.11635
commune,55520,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.50013
commune,55521,1 - Emprises urbaines,31 - Forêts,0.10046
commune,55526,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15412
commune,55528,1 - Emprises urbaines,31 - Forêts,0.36493
commune,55528,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14938
commune,55531,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00045
commune,55533,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24171
commune,55534,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15840
commune,55541,1 - Emprises urbaines,31 - Forêts,0.10679
commune,55541,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.67423
commune,55543,1 - Emprises urbaines,31 - Forêts,0.00833
commune,55544,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18750
commune,55545,1 - Emprises urbaines,31 - Forêts,0.46806
commune,55545,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.66539
commune,55551,1 - Emprises urbaines,31 - Forêts,0.08830
commune,55551,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.83446
commune,55556,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13539
commune,55574,1 - Emprises urbaines,31 - Forêts,0.03732
commune,55574,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.08723
commune,55575,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28456
commune,55579,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10945
commune,55581,1 - Emprises urbaines,31 - Forêts,0.22911
commune,57001,1 - Emprises urbaines,31 - Forêts,0.10422
commune,57003,1 - Emprises urbaines,31 - Forêts,2.91293
commune,57003,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.02236
commune,57011,1 - Emprises urbaines,31 - Forêts,0.09383
commune,57011,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12330
commune,57012,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.39272
commune,57013,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00171
commune,57019,1 - Emprises urbaines,31 - Forêts,0.05879
commune,57019,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.21412
commune,57020,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16677
commune,57028,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19795
commune,57032,1 - Emprises urbaines,31 - Forêts,0.92820
commune,57038,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.19282
commune,57039,1 - Emprises urbaines,31 - Forêts,0.06760
commune,57039,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.32621
commune,57058,1 - Emprises urbaines,31 - Forêts,1.24523
commune,57058,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.52336
commune,57061,1 - Emprises urbaines,31 - Forêts,2.95311
commune,57061,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,8.26605
commune,57067,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27874
commune,57069,1 - Emprises urbaines,31 - Forêts,0.04993
commune,57069,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15892
commune,57073,1 - Emprises urbaines,31 - Forêts,1.16322
commune,57073,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.86183
commune,57085,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.66273
commune,57088,1 - Emprises urbaines,31 - Forêts,0.08926
commune,57088,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01645
commune,57089,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.14073
commune,57098,1 - Emprises urbaines,31 - Forêts,0.33910
commune,57100,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.49130
commune,57106,1 - Emprises urbaines,31 - Forêts,0.41803
commune,57106,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.65806
commune,57113,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.03676
commune,57115,1 - Emprises urbaines,31 - Forêts,0.03461
commune,57123,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.15234
commune,57132,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28489
commune,57143,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28865
commune,57144,1 - Emprises urbaines,31 - Forêts,0.13281
commune,57144,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.97230
commune,57148,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15823
commune,57150,1 - Emprises urbaines,31 - Forêts,0.08240
commune,57151,1 - Emprises urbaines,31 - Forêts,0.47370
commune,57155,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.52719
commune,57160,1 - Emprises urbaines,31 - Forêts,2.36544
commune,57160,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,10.52311
commune,57163,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29130
commune,57177,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.44386
commune,57186,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15262
commune,57187,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15960
commune,57192,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34830
commune,57193,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.38078
commune,57195,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14076
commune,57202,1 - Emprises urbaines,31 - Forêts,0.00710
commune,57204,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22557
commune,57205,1 - Emprises urbaines,31 - Forêts,1.55299
commune,57205,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.54275
commune,57206,1 - Emprises urbaines,31 - Forêts,0.06429
commune,57206,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.99273
commune,57207,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.88289
commune,57209,1 - Emprises urbaines,31 - Forêts,0.16523
commune,57221,1 - Emprises urbaines,31 - Forêts,0.76889
commune,57221,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,6.40466
commune,57222,1 - Emprises urbaines,31 - Forêts,0.35146
commune,57224,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.64141
commune,57226,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.01704
commune,57227,1 - Emprises urbaines,31 - Forêts,2.20918
commune,57227,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,13.12060
commune,57233,1 - Emprises urbaines,31 - Forêts,1.62122
commune,57233,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42072
commune,57234,1 - Emprises urbaines,31 - Forêts,0.37617
commune,57240,1 - Emprises urbaines,31 - Forêts,8.49607
commune,57240,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,7.24679
commune,57242,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.04658
commune,57256,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.10701
commune,57259,1 - Emprises urbaines,31 - Forêts,0.40988
commune,57260,1 - Emprises urbaines,31 - Forêts,0.33122
commune,57260,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.21482
commune,57262,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,6.70930
commune,57269,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.65876
commune,57270,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08655
commune,57273,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12254
commune,57283,1 - Emprises urbaines,31 - Forêts,0.86918
commune,57283,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27489
commune,57288,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01473
commune,57289,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22715
commune,57299,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.94723
commune,57300,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11868
commune,57301,1 - Emprises urbaines,31 - Forêts,1.28428
commune,57301,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.34542
commune,57302,1 - Emprises urbaines,31 - Forêts,0.93133
commune,57302,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00089
commune,57306,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.48834
commune,57314,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17407
commune,57321,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.02216
commune,57323,1 - Emprises urbaines,31 - Forêts,0.36800
commune,57323,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16190
commune,57332,1 - Emprises urbaines,31 - Forêts,1.31312
commune,57332,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09102
commune,57334,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.03188
commune,57336,1 - Emprises urbaines,31 - Forêts,0.48596
commune,57336,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.03719
commune,57350,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.91649
commune,57352,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.13525
commune,57357,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09214
commune,57361,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.39217
commune,57368,1 - Emprises urbaines,31 - Forêts,0.38706
commune,57368,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24742
commune,57373,1 - Emprises urbaines,31 - Forêts,0.08115
commune,68162,1 - Emprises urbaines,31 - Forêts,0.77356
commune,57376,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.83598
commune,57382,1 - Emprises urbaines,31 - Forêts,0.03422
commune,57390,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29391
commune,57398,1 - Emprises urbaines,31 - Forêts,0.02527
commune,88409,1 - Emprises urbaines,31 - Forêts,0.38790
commune,57407,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32711
commune,57411,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22749
commune,57412,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08399
commune,57413,1 - Emprises urbaines,31 - Forêts,4.75858
commune,57413,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.78919
commune,57416,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.04819
commune,57428,1 - Emprises urbaines,31 - Forêts,0.10077
commune,57428,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09187
commune,57430,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17689
commune,57433,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.41298
commune,57443,1 - Emprises urbaines,31 - Forêts,1.18143
commune,57443,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.21580
commune,57447,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35658
commune,57460,1 - Emprises urbaines,31 - Forêts,0.12391
commune,57460,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.37564
commune,57463,1 - Emprises urbaines,31 - Forêts,0.27388
commune,57463,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.80070
commune,57468,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00228
commune,57474,1 - Emprises urbaines,31 - Forêts,0.56080
commune,57474,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.06602
commune,57480,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.91810
commune,57481,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.94087
commune,57483,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.02186
commune,57484,1 - Emprises urbaines,31 - Forêts,0.28781
commune,57484,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.70455
commune,57491,1 - Emprises urbaines,31 - Forêts,0.06868
commune,57491,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.60705
commune,57492,1 - Emprises urbaines,31 - Forêts,0.09509
commune,57492,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.65463
commune,57498,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.35093
commune,57508,1 - Emprises urbaines,31 - Forêts,0.12920
commune,57508,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34480
commune,57512,1 - Emprises urbaines,31 - Forêts,0.01630
commune,57519,1 - Emprises urbaines,31 - Forêts,0.07872
commune,57521,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.29271
commune,57529,1 - Emprises urbaines,31 - Forêts,0.08209
commune,57529,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.76663
commune,57530,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.04578
commune,57535,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.02124
commune,57537,1 - Emprises urbaines,31 - Forêts,2.48621
commune,57543,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.54997
commune,57549,1 - Emprises urbaines,31 - Forêts,0.58861
commune,57550,1 - Emprises urbaines,31 - Forêts,0.45057
commune,57550,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,5.60896
commune,57556,1 - Emprises urbaines,31 - Forêts,0.13414
commune,57564,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.05085
commune,57566,1 - Emprises urbaines,31 - Forêts,0.10144
commune,57575,1 - Emprises urbaines,31 - Forêts,0.08588
commune,57575,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,5.34399
commune,57578,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10609
commune,57591,1 - Emprises urbaines,31 - Forêts,0.25018
commune,57591,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.66175
commune,57591,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.66175
