channel|i_brand_id|i_class_id|i_category_id|sum_sales|number_sales
store|4001001|3|1|77.35|4
store|9010010|1|9|88.65|5
store|10013011|2|4|102.67|6
store|5004002|8|5|136.91|8
store|8015001|1|2|140.76|5
store|7012005|12|8|148.97|8
store|2001001|9|7|151.74|7
store|9010003|10|6|195.85|11
store|6014004|3|6|196.92|6
store|5003001|1|2|211.53|8
store|1001001|4|3|216.44|9
store|9016004|1|9|218.30|8
store|2004001|16|9|248.65|9
store|9008010|9|9|280.36|8
store|6004001|4|2|286.25|6
store|8008005|11|10|290.88|8
store|8010005|8|6|318.91|7
store|9004006|3|9|319.63|9
store|9015003|3|5|324.11|8
store|8006002|4|8|326.37|10
store|7009005|3|8|333.76|12
store|10007013|9|10|338.84|11
store|10005009|5|1|341.57|11
store|10016009|16|8|345.41|10
store|1003001|4|9|347.32|9
store|7005004|1|7|362.41|10
store|5003002|16|5|372.45|12
store|6013005|13|1|374.57|14
store|9012003|16|6|378.53|11
store|3004001|15|8|381.51|14
store|10001007|3|2|385.45|10
store|8016001|10|8|393.65|7
store|7003009|3|10|394.49|9
store|8007003|1|2|408.11|11
store|8010003|10|8|425.81|10
store|9004005|4|4|428.47|11
store|10010007|4|9|436.85|11
store|10006003|4|3|444.69|9
store|8001003|1|8|446.47|15
store|3001002|16|3|453.91|8
store|6007003|16|9|474.46|13
store|9007011|4|3|476.29|11
store|9004003|15|6|488.17|16
store|2002002|15|2|491.83|13
store|9013009|13|5|496.78|12
store|6010007|10|9|505.64|14
store|10011015|10|10|511.05|16
store|9007003|7|7|514.82|14
store|9006009|6|6|514.84|11
store|10007012|1|2|540.15|15
store|8014008|14|8|543.76|14
store|7014001|10|8|570.73|12
store|7009009|9|2|579.46|10
store|4003002|7|4|595.88|12
store|9011005|11|4|600.29|11
store|9014011|3|5|615.14|13
store|4001001|5|7|643.26|14
store|7014003|1|5|654.91|16
store|10009003|9|10|686.73|17
store|2003002|1|2|734.97|24
store|9002010|2|9|739.84|14
store|10003003|3|10|760.45|14
store|9015005|15|3|761.00|15
store|5004001|2|5|774.02|21
store|10008005|8|10|816.15|17
store|10003013|3|4|833.42|20
store|4001001|2|5|956.00|26
store|9004003|4|8|1001.85|20
store|10004005|12|10|152.59|6
store|8006005|6|7|171.47|8
store|6008006|8|6|204.35|8
store|6011004|6|6|212.24|7
store|7006001|6|7|226.01|8
store|8009001|9|5|237.59|8
store|6011003|12|7|245.66|8
store|7001005|5|10|246.69|7
store|6001002|12|6|261.15|12
store|3002001|15|6|280.93|8
store|10003009|3|10|291.79|11
store|7014001|1|5|297.71|10
store|2002001|4|10|311.83|9
store|7005007|5|2|335.10|8
store|8002007|2|7|339.08|10
store|6012006|1|6|347.91|7
store|6002001|2|4|364.93|6
store|10006009|6|10|365.24|10
store|8002007|3|5|368.91|11
store|10011005|4|5|414.86|8
store|8010005|13|10|431.46|11
store|7012003|9|8|502.42|10
store|8012003|4|2|511.48|15
store|9005009|7|9|540.87|14
store|4002001|5|8|551.55|13
store|10007015|7|10|577.18|19
store|4004002|11|4|1141.35|26
store|7004006|4|7|1366.80|32
store|7016009|16|2|163.94|7
store|8005009|5|5|257.59|9
store|3001001|3|5|283.40|10
store|8013003|13|5|313.97|6
store|6002001|2|7|353.65|11
store|4001001|3|2|385.49|10
store|7008010|2|7|402.80|8
store|1001001|3|1|413.49|10
store|7008007|1|4|465.90|11
store|9008003|8|4|600.88|18
store|7003002|14|7|629.52|12
store|2003002|12|2|630.49|13
store|6006004|3|6|173.73|5
store|8016009|16|8|235.00|11
store|7014001|3|5|319.35|11
store|2001001|2|5|363.53|10
store|10016004|1|10|434.61|12
store|7001007|1|9|435.09|10
store|8013009|13|6|518.33|8
store|9011005|1|3|678.59|12
store|4001001|1|10|806.95|25
store|9013009|13|8|812.51|29
store|10007017|7|10|1553.76|45
store|7008003|4|3|283.92|8
store|6014002|14|6|856.01|21
store|8001007|1|9|315.15|8
store|10005014|5|9|458.23|11
store|8014009|14|4|466.59|11
store|8001001|1|9|180.48|7
store|9006009|7|10|272.30|11
store|4002002|5|4|187.01|4
store|3003002|8|3|939.95|20
store|2003002|8|2|1298.59|33
store|10016006|10|10|337.51|10
store|9001009|1|9|408.10|10
store|7007005|7|9|567.58|15
store|10003003|3|6|382.86|14
store|9011012|4|9|806.05|21
store|9010009|1|5|367.43|11
store|8006005|10|10|482.49|11
store|4004001|3|5|886.83|24
store|10005007|1|10|359.00|13
store|8009003|4|5|589.61|13
store|2004002|11|2|173.06|8
store|4001001|6|8|456.57|12
store|4002001|4|5|284.26|10
store|6005005|8|8|366.08|13
store|9004012|4|9|579.50|15
store|4004001|2|1|663.99|13
store|10006013|6|4|497.27|11
store|2001002|4|2|138.62|3
store|9006011|3|10|387.70|7
store|10005014|5|10|982.57|28
store|9011004|11|9|2708.88|51
store|10005009|5|3|211.79|6
store|6005005|1|3|282.74|11
store|10013008|9|6|606.87|15
store|9011005|2|5|60.53|5
store|10002007|4|10|148.31|5
store|10013003|3|10|149.77|7
store|6012005|2|5|151.65|9
store|6013008|1|6|236.78|7
store|4003001|4|1|245.24|9
store|2004001|10|8|246.39|6
store|5002001|4|5|249.93|7
store|1002001|1|6|257.98|8
store|5003001|2|1|261.12|7
store|3004001|2|10|307.53|7
store|6013004|4|6|315.12|11
store|8005001|10|8|352.51|13
store|10009010|2|10|356.69|10
store|7008002|4|7|362.48|10
store|9008010|8|9|372.71|8
store|7006009|6|6|384.17|10
store|10004016|3|9|384.97|11
store|8003001|3|10|407.16|8
store|10005008|5|1|433.16|13
store|9001003|1|4|450.21|14
store|9007009|1|3|477.23|11
store|7003001|3|8|492.26|10
store|9007003|7|5|514.79|16
store|8010005|10|10|521.51|13
store|9003004|6|9|533.32|6
store|7007006|5|7|533.42|9
store|10008010|2|6|573.10|12
store|1004001|2|4|629.93|16
store|8015009|6|6|738.09|11
store|10003017|3|7|767.64|12
store|3001002|8|3|771.42|17
store|3003002|16|3|1076.69|20
store|10012006|12|10|1105.85|25
store|8011010|11|8|1646.88|46
store|10008016|11|10|131.00|11
store|9009006|2|9|173.33|8
store|9014011|4|5|204.83|8
store|7006008|3|7|291.84|12
store|7003004|12|7|355.95|9
store|8002007|1|3|376.34|13
store|10015011|15|10|378.64|11
store|6009008|13|6|385.45|9
store|10004009|4|9|407.83|14
store|2003001|1|3|427.97|9
store|4002002|9|4|454.20|11
store|4004001|10|8|470.17|12
store|9013005|13|1|491.50|16
store|10003011|14|10|501.95|11
store|10002017|2|10|518.00|11
store|9008003|3|3|551.36|13
store|3004001|4|7|693.11|18
store|9013006|13|9|813.01|18
store|7011001|11|8|844.95|16
store|3004001|4|2|1072.74|31
store|5001002|8|5|88.76|7
store|10011002|11|6|159.10|5
store|7012005|13|8|245.74|8
store|9006009|6|3|263.05|7
store|9009012|4|9|279.02|8
store|8002008|4|8|329.72|13
store|2002001|3|1|591.22|17
store|6004001|2|1|693.30|16
store|3001002|9|3|862.36|26
store|7006004|1|7|248.91|9
store|8010007|10|6|268.97|10
store|10002014|2|4|417.83|11
store|7006007|4|3|453.46|8
store|8007005|7|10|478.28|8
store|9007011|7|4|580.34|23
store|5004001|2|7|242.56|9
store|4004001|8|7|368.27|12
store|10012017|12|10|529.53|11
store|1002001|6|8|213.61|9
store|9012003|5|8|253.15|6
store|10002009|3|2|422.05|12
store|8015002|4|8|476.30|14
store|2003001|4|10|745.73|15
store|2001001|1|10|1147.99|32
store|1002001|1|9|294.24|8
store|6007003|3|5|442.96|10
store|9008009|8|4|766.55|16
store|9011004|3|9|1030.77|24
store|8004007|4|1|292.70|8
store|10014004|14|6|323.98|15
store|10013009|8|10|655.90|14
store|2003001|11|7|587.61|9
store|3003001|3|10|1509.41|28
store|10011014|1|3|415.79|12
store|10009016|3|10|124.26|8
store|3003002|14|3|656.06|12
store|10006001|6|2|682.09|11
store|7007002|14|7|168.54|3
store|6001008|5|6|294.21|6
store|9001003|4|6|561.55|13
store|2003002|5|2|849.44|23
store|10016005|11|9|316.32|13
store|9005011|5|5|82.54|5
store|8016003|16|2|90.82|3
store|10011017|11|10|147.33|3
store|2004001|1|2|176.48|4
store|8002008|12|8|194.95|6
store|6008003|8|2|217.46|6
store|7014006|2|7|238.69|7
store|7005005|5|7|244.36|10
store|7011005|11|7|289.64|10
store|9003012|1|9|303.33|10
store|2004002|9|2|328.14|10
store|9002003|2|5|337.32|14
store|10003007|3|10|359.91|13
store|7003005|3|3|365.12|10
store|7008007|3|3|376.38|9
store|9015003|15|9|428.71|11
store|10011014|16|10|445.26|13
store|7006007|6|2|445.35|11
store|10015008|15|2|445.49|10
store|6013003|13|1|452.77|11
store|6009005|9|1|474.86|12
store|1004001|2|10|476.90|9
store|7008008|16|7|482.74|15
store|7011004|4|7|529.06|15
store|6004007|3|6|761.65|17
store|2003001|3|8|1024.73|24
store|10008003|8|10|219.21|6
store|7013009|5|7|286.99|8
store|6011007|14|7|392.03|9
store|8012006|2|8|509.07|12
store|8001005|4|7|528.42|9
store|8011002|3|8|706.05|14
store|9012012|2|9|182.91|8
store|2002001|7|7|284.79|6
store|3004001|2|2|731.51|20
store|2004002|6|2|792.26|19
store|8001005|4|3|177.11|5
store|9009011|2|2|199.60|6
store|2002001|10|10|211.71|10
store|1002002|12|1|362.88|10
store|9003009|7|9|515.69|13
store|6004002|4|6|1837.03|49
store|8007009|4|5|322.41|6
store|9005005|4|4|425.03|11
store|7002008|1|7|142.08|8
store|1003001|9|10|346.24|11
store|10014003|4|10|601.97|12
store|6009003|2|10|924.74|17
store|1003001|11|10|524.61|10
store|7012003|12|7|339.78|10
store|7008001|1|6|501.36|10
store|9014004|2|9|597.81|13
store|1001001|2|2|672.11|19
store|7008007|8|9|442.49|10
store|9012010|12|9|415.03|12
store|6009005|5|8|71.58|4
store|8012001|4|3|74.74|6
store|10012008|12|5|127.10|6
store|10008004|4|10|147.29|6
store|8005001|5|3|186.57|7
store|7002005|1|8|230.50|11
store|9011003|3|5|255.26|9
store|10004005|2|10|296.39|11
store|10001010|1|10|301.17|7
store|9004009|4|10|306.73|8
store|6005004|6|6|316.77|9
store|8009001|9|4|322.61|8
store|9009011|9|5|360.61|11
store|7009010|4|7|360.65|11
store|10012014|4|10|366.50|11
store|10005001|5|9|375.56|10
store|10011006|11|10|388.45|9
store|3003002|10|3|409.75|11
store|10001010|8|10|420.23|13
store|7010009|2|2|432.90|8
store|1002001|4|5|440.53|13
store|9014009|14|7|514.39|9
store|8012007|12|5|531.39|13
store|2001002|13|2|1316.93|25
store|10001011|3|1|182.50|7
store|6003001|3|10|215.36|9
store|9013010|2|9|660.46|14
store|10006011|7|6|713.44|15
store|4002001|4|2|620.18|9
store|6010004|5|6|210.87|7
store|6010008|2|6|245.28|9
store|8003007|4|8|333.20|6
store|6005001|5|10|405.31|8
store|9011005|11|1|426.14|10
store|1002002|8|1|453.83|9
store|10008001|8|10|600.47|12
store|10008012|4|5|614.80|12
store|10007017|7|2|615.26|13
store|8014005|14|2|65.83|3
store|7012001|10|7|98.91|5
store|10015001|1|9|269.25|7
store|6003007|3|5|292.41|8
store|1001001|1|7|564.54|17
store|10008012|8|10|525.08|18
store|6011007|11|2|185.42|8
store|4004001|2|5|484.08|12
store|10006008|10|10|454.50|6
store|10003012|4|6|293.78|10
store|2003001|3|6|888.13|25
store|4002001|8|6|417.12|13
store|10006002|9|10|269.28|8
store|7006005|4|5|97.69|5
store|5001001|6|10|250.10|8
store|9013012|3|9|274.90|7
store|8009005|9|1|320.78|10
store|6007003|1|5|363.88|8
store|4003001|5|8|402.62|11
store|9011009|11|6|417.19|8
store|8015010|1|8|449.74|8
store|3003001|1|8|483.11|13
store|8005006|8|8|501.76|14
store|9006005|2|7|750.01|24
store|2003001|4|1|850.29|24
store|8001006|1|8|1473.23|45
store|4004001|1|4|197.35|6
store|7013005|13|2|197.79|7
store|9012009|4|4|241.77|6
store|6013008|5|6|272.14|10
store|3003001|11|9|280.51|8
store|9014012|14|9|392.90|15
store|2002001|15|6|806.89|12
store|8012009|15|9|313.82|6
store|10001008|4|10|399.59|9
store|10015013|2|4|413.36|13
store|7008009|8|7|595.92|11
store|7002005|4|1|638.49|17
store|2001002|14|2|1677.86|40
store|10013004|1|10|226.20|6
store|9016004|8|9|417.12|7
store|6001005|1|10|630.86|13
store|10002001|2|3|211.20|9
store|6008003|14|10|227.68|10
store|8007005|7|7|332.71|8
store|7005010|9|7|364.32|11
store|8003006|12|8|366.26|7
store|2003001|8|10|374.47|8
store|4001001|7|8|393.83|10
store|10012011|6|10|427.45|12
store|10012014|12|10|428.82|20
store|10006004|6|10|445.89|10
store|9013010|6|9|459.21|15
store|10011016|11|9|515.27|15
store|9002005|12|8|624.19|14
store|8011009|11|4|779.78|16
store|10009007|9|10|979.45|23
store|10014016|14|10|1211.36|32
store|8002003|4|2|279.28|9
store|10002009|15|10|374.86|6
store|4003001|8|6|414.26|11
store|6010005|10|1|145.78|7
store|7006004|4|7|356.11|7
store|3003001|15|7|363.74|9
store|7010004|2|7|750.87|21
store|8004001|1|7|468.49|11
store|7015007|15|4|630.63|18
store|8007004|2|8|501.95|12
store|10007004|7|10|369.91|7
store|5004001|11|8|75.62|4
store|4004001|4|7|205.29|8
store|9009006|4|9|353.28|8
store|4002001|14|6|491.41|11
store|6009008|6|6|541.67|17
store|7001005|1|10|572.54|13
store|1001001|3|5|673.13|15
store|7012006|4|7|440.91|10
store|7008008|7|7|441.41|12
store|3002001|4|9|498.96|14
store|6003007|3|4|44.39|3
store|6011003|11|7|291.59|9
store|8014003|3|10|222.92|9
store|5004001|14|8|314.97|12
store|6016001|16|5|414.20|11
store|9011005|6|9|448.46|12
store|10006007|2|5|482.73|12
store|7010009|15|7|557.02|13
store|6011006|4|6|710.32|14
store|9012011|6|7|864.10|19
store|7013004|13|7|270.49|8
store|8015006|4|8|303.76|11
store|6013003|13|4|381.69|18
store|9004005|4|2|496.82|13
store|7014001|14|6|153.04|6
store|2004001|2|1|221.48|7
store|9011010|4|9|308.48|10
store|10005016|2|10|312.37|11
store|1003001|12|10|687.05|15
store|6010003|1|7|71.60|4
store|8013008|3|8|221.30|6
store|10008014|8|8|367.52|12
store|10010005|14|10|467.21|9
store|6015007|4|8|185.98|7
store|6014001|14|5|63.81|3
store|7007002|4|7|288.99|11
store|9013004|13|9|299.41|9
store|10004005|4|10|592.02|11
store|7012007|12|7|435.26|9
store|7014002|15|7|297.11|8
store|6010003|2|3|400.21|10
store|7016001|3|6|530.84|12
store|10002009|2|3|392.39|9
store|6004008|3|6|801.00|17
store|10001011|7|8|978.27|14
store|9015003|15|5|328.71|9
store|3004001|3|5|329.41|11
store|4001001|13|8|155.15|6
store|8008001|15|6|309.61|7
store|7010005|10|9|341.56|10
store|8013005|13|9|385.44|9
store|7001001|15|8|337.04|7
store|10012002|5|9|355.74|13
store|6002003|4|9|685.67|17
store|9012011|12|6|363.27|7
store|6015003|2|5|606.94|13
store|2002002|6|2|115.31|5
store|9004006|1|9|766.76|16
store|3003001|7|6|274.04|7
store|2003002|14|2|305.54|9
store|10001011|2|10|351.96|11
store|10013002|13|10|527.15|13
store|1001001|15|9|622.57|13
store|8005001|1|3|749.27|12
store|2002001|1|8|179.76|3
store|9012005|12|2|92.12|5
store|10010006|10|6|269.76|5
store|9006004|6|9|488.42|17
store|4003001|2|1|588.86|11
store|8001009|1|5|233.42|9
store|10014015|11|6|276.26|8
store|9006010|1|9|360.64|10
store|7004001|1|4|543.73|14
store|8015001|2|5|375.70|10
store|6014006|3|6|497.22|13
store|6014008|6|6|407.85|8
store|8006009|4|1|1066.76|19
store|7009003|6|8|280.43|9
store|7003009|4|5|637.07|12
store|3003002|5|3|306.08|7
store|7013004|2|7|736.35|13
store|1004001|1|6|456.60|9
store|9005003|4|3|444.94|10
store|8007007|7|5|251.04|5
store|9004012|3|9|274.23|8
store|2002001|1|1|414.48|7
store|5001001|1|2|847.40|21
store|10008016|8|7|392.87|11
store|9013003|14|6|616.65|11
store|4004002|14|4|849.08|23
store|10002007|2|5|641.17|13
store|8012005|1|5|587.63|8
store|10003006|3|10|440.76|8
store|7015003|8|9|165.65|9
store|10015003|7|10|501.38|11
store|7001002|14|7|552.52|14
store|10003008|1|3|684.17|18
store|1001001|1|5|1430.43|34
store|2002001|2|9|611.23|13
store|9008010|6|9|324.97|12
store|8008007|2|4|423.36|9
store|8015005|15|5|142.79|8
store|10002014|1|9|248.15|6
store|1002001|3|8|979.15|23
store|8010009|16|7|626.45|18
store|10010015|4|10|325.27|10
store|7008005|3|1|242.98|9
store|4003002|12|4|276.22|7
store|7016001|16|9|414.74|11
store|7016005|16|3|587.90|16
store|10010003|10|10|831.44|18
store|8004003|4|5|283.06|7
store|7016008|8|7|445.90|12
store|5003001|1|10|680.51|12
store|8015009|15|6|387.39|8
store|6008001|8|4|293.60|6
store|10005005|5|8|389.14|9
store|9007006|4|9|668.28|25
store|6008005|8|4|350.66|14
store|6012007|4|2|475.56|12
store|5002001|5|10|733.39|13
store|2001002|7|2|451.86|13
store|10008003|8|5|382.87|11
store|8003007|3|8|383.84|9
store|9001003|11|10|629.00|13
store|6013006|3|6|218.03|5
store|9012003|12|9|322.92|8
store|9014009|2|5|437.31|8
store|2004001|1|8|1227.63|26
store|6010007|11|8|570.59|10
store|7016009|8|9|220.37|4
store|3003001|2|8|224.71|10
store|7001009|1|4|320.92|12
store|10003009|3|1|489.33|17
store|8013006|2|8|470.46|14
store|4002002|11|4|971.70|28
store|9003003|3|3|506.34|13
store|4003001|8|10|539.97|16
store|8009008|2|8|578.73|11
store|10016003|4|10|465.35|10
store|8004003|2|1|319.05|6
store|7002009|2|6|519.61|10
store|3001001|2|2|334.43|9
store|7011003|15|7|455.36|13
store|7014005|2|1|678.40|13
store|1002001|16|6|117.98|4
store|8016006|1|8|471.68|18
store|6001007|1|5|303.00|8
store|9005011|4|3|129.12|3
store|5002001|3|4|405.40|10
store|6013003|13|9|384.56|9
store|7013003|13|1|231.54|7
store|7007009|7|6|698.21|14
store|2001001|13|9|510.64|16
store|9013010|3|9|92.60|4
store|9002011|2|1|95.02|4
store|10011013|11|6|96.70|8
store|6015007|6|10|100.31|2
store|3001002|11|3|100.32|3
store|6015004|12|6|105.76|4
store|1002001|1|4|110.36|5
store|9010009|11|7|112.01|3
store|3004001|15|7|119.97|5
store|8015006|1|8|120.25|5
store|4004002|12|4|127.24|8
store|3002001|16|8|131.81|5
store|10001011|1|7|133.38|4
store|10016014|16|1|135.61|9
store|8008007|8|5|138.11|7
store|9007005|2|5|141.12|6
store|10008017|13|9|152.22|5
store|8006009|6|8|153.28|9
store|9005009|12|8|158.96|8
store|2002001|8|10|160.07|7
store|7010006|2|7|162.29|6
store|10001017|3|1|169.55|9
store|7014008|1|7|173.54|4
store|9006012|4|9|176.52|9
store|6015003|15|10|176.85|5
store|8012005|12|3|178.36|8
store|2002001|1|5|179.91|7
store|8008009|12|8|180.23|7
store|1002001|10|6|183.12|7
store|7009009|2|4|183.28|6
store|9012009|12|3|183.37|5
store|9005005|1|5|183.62|5
store|6006003|16|10|185.54|7
store|10007010|7|10|186.59|6
store|6009007|9|1|186.94|10
store|10006006|6|9|188.25|3
store|10015001|2|10|188.48|7
store|6001001|1|1|189.68|6
store|9002005|7|10|190.41|8
store|6011003|4|5|199.85|3
store|8004009|4|6|200.98|6
store|8002001|9|10|201.47|9
store|10001014|1|7|204.94|8
store|10007001|7|1|206.61|7
store|3004002|13|3|212.47|9
store|6003007|3|9|212.58|8
store|7004009|1|5|212.63|4
store|7013009|2|4|219.09|6
store|7003005|3|5|220.55|8
store|4002001|2|10|222.09|5
store|6016006|13|6|222.31|8
store|10010011|4|2|223.18|7
store|4004002|2|4|224.73|5
store|4004001|11|8|225.95|8
store|8014010|1|8|226.72|7
store|6005004|1|6|227.16|7
store|6005005|5|7|229.62|6
store|1002001|1|10|232.24|10
store|8010008|2|8|239.85|8
store|9016011|2|5|240.09|5
store|3002001|1|5|241.92|7
store|2004002|13|2|249.39|7
store|6006003|7|10|250.80|6
store|8007008|4|8|253.65|9
store|2002001|16|8|254.52|4
store|6003001|1|1|254.67|7
store|8003008|15|8|257.59|7
store|8013003|13|2|258.51|6
store|1004001|3|8|258.60|9
store|8004003|1|8|259.42|8
store|10004010|2|2|260.29|6
store|3003001|2|2|262.46|10
store|7016003|4|5|262.93|9
store|9002009|13|8|265.64|8
store|2001001|10|10|267.98|4
store|9006009|6|5|273.13|10
store|6012001|1|7|274.13|9
store|2003001|5|10|279.47|8
store|8013002|3|8|279.91|6
store|9010003|10|2|281.26|8
store|9001009|3|7|281.78|13
store|8004009|1|4|285.65|9
store|8014009|14|10|290.51|6
store|6007007|7|1|291.45|6
store|9013003|1|5|297.68|7
store|7016009|10|7|300.13|9
store|9003011|3|5|300.15|8
store|3003001|9|9|301.14|6
store|10006001|6|7|304.43|10
store|6011001|4|4|306.08|8
store|1003001|2|2|307.72|5
store|10013017|2|4|309.82|7
store|10002013|2|1|310.24|8
store|2004001|5|7|310.67|11
store|9014003|3|7|311.56|7
store|6015001|15|3|315.30|6
store|10015008|8|7|315.65|8
store|10001006|1|10|315.83|9
store|7001005|1|4|319.12|10
store|9012006|16|9|321.11|13
store|10003010|9|8|321.90|8
store|10003007|15|7|335.52|9
store|7001009|4|4|338.15|10
store|10006017|4|10|338.15|10
store|6016004|7|6|338.61|10
store|5001001|2|7|339.31|8
store|8016008|1|8|341.74|7
store|10005004|2|10|345.53|8
store|6014001|14|7|347.70|10
store|2001001|7|9|348.12|11
store|7004003|10|9|350.14|11
store|6008007|8|5|351.23|11
store|9012005|12|9|356.14|8
store|10016002|1|10|357.12|7
store|7010003|10|6|359.46|8
store|6007003|3|2|360.38|7
store|6009006|1|6|363.43|9
store|9006004|14|9|366.47|8
store|7008001|8|5|366.68|11
store|7004005|4|9|374.68|8
store|6004001|3|7|381.81|10
store|7004003|9|6|382.05|11
store|10001016|1|5|385.44|7
store|7007007|7|1|392.11|12
store|10003014|3|3|392.95|11
store|10009006|14|10|396.95|10
store|7016002|3|7|403.17|10
store|6011002|3|6|408.52|7
store|6013005|12|9|413.64|10
store|5003001|4|9|415.77|9
store|8009006|6|8|427.09|10
store|9002009|2|9|434.79|10
store|4003001|15|8|438.32|9
store|10010016|10|10|441.53|10
store|9002009|2|3|441.56|7
store|10006001|6|10|446.37|13
store|7001004|3|7|446.93|9
store|7016005|4|1|450.02|10
store|9009003|9|1|455.15|9
store|6014006|7|6|457.07|9
store|9015009|3|1|457.59|10
store|9008012|4|9|459.19|9
store|8007003|5|7|459.61|15
store|9001006|1|9|464.11|14
store|5004001|5|9|468.93|10
store|10010005|1|9|476.39|14
store|9010004|1|9|477.57|12
store|9015005|8|10|485.10|9
store|10016002|3|10|494.36|12
store|10003010|16|10|495.08|11
store|1001001|3|8|500.16|12
store|10007006|13|10|512.90|12
store|1004001|2|3|527.74|10
store|8008010|4|8|528.44|9
store|5002002|13|5|557.82|14
store|9016010|3|9|576.52|13
